Time.time,Fish.FishCount,Fish.FishCountMale,Fish.FishCountFemale,Fish.meanViewRadius,Fish.meanImpulseTime,Fish.meanKyuukaku,Fish.meanSoshakuJikan,Fish.meanMatingRestJikan,Fish.meanMatingAge,Fish.meanJumyo,Fish.meanPotentialBenefitOfMovement,Fish.meanMinimumEnergyToMate,Fish.meanMinimumLifeToEat,Fish.meanRelativeBenefitParameter,Fish.meanRelativeCostParameter,Fish.meanMinimumDistanceFromPredator,Predator.FishCount, Predator.FishCountMale, Predator.FishCountFemale,Predator.meanViewRadius,Predator.meanImpulseTime,Predator.meanSoshakuJikan,Predator.meanMatingRestJikan,Predator.meanMatingAge,Predator.meanJumyo,Predator.meanPotentialBenefitOfMovement,Predator.meanMinimumEnergyToMate,Predator.meanMinimumLifeToEat,Predator.meanRelativeBenefitParameter,Predator.meanRelativeCostParameter
0,500,250,250,3.02225,10.08446,29.19291,8.02162,7.513339,31.10786,149.6639,4.532911,25.13491,19.69405,0.03876233,0.0411456,2.967733,40,20,20,2.769437,7.037217,5.71258,7.944601,28.18568,201.1808,4.589012,26.71189,22.46048,0.04434702,0.03385518
0.9922495,491,245,246,3.023901,10.06468,29.21601,8.024513,7.506214,31.20562,149.4255,4.5514,25.15825,19.75052,0.03872166,0.0410062,2.95924,40,20,20,2.769437,7.037217,5.71258,7.944601,28.18568,201.1808,4.589012,26.71189,22.46048,0.04434702,0.03385518
1.99608,480,237,243,3.028059,10.0251,29.28447,7.984472,7.523245,31.42465,149.7701,4.560739,25.0817,19.61425,0.03862052,0.04124262,2.947966,40,20,20,2.769437,7.037217,5.71258,7.944601,28.18568,201.1808,4.589012,26.71189,22.46048,0.04434702,0.03385518
3.01949,473,233,240,3.029831,10.02005,29.35143,7.966235,7.496868,31.32057,149.7269,4.566855,25.23051,19.6984,0.0386392,0.041394,2.94292,40,20,20,2.769437,7.037217,5.71258,7.944601,28.18568,201.1808,4.589012,26.71189,22.46048,0.04434702,0.03385518
4.027848,466,229,237,3.030378,9.989335,29.44127,7.955677,7.493303,31.24031,150.1539,4.57342,25.25308,19.70193,0.03825756,0.04128475,2.936171,40,20,20,2.769437,7.037217,5.71258,7.944601,28.18568,201.1808,4.589012,26.71189,22.46048,0.04434702,0.03385518
5.036941,463,228,235,3.0328,9.968218,29.339,7.957468,7.477767,31.21424,150.0722,4.575007,25.21173,19.64608,0.0383092,0.04138436,2.934255,40,20,20,2.769437,7.037217,5.71258,7.944601,28.18568,201.1808,4.589012,26.71189,22.46048,0.04434702,0.03385518
6.060766,454,223,231,3.034288,9.968294,29.31116,7.978619,7.521222,31.02757,149.9202,4.596466,25.18642,19.69147,0.03842155,0.04139125,2.93038,40,20,20,2.769437,7.037217,5.71258,7.944601,28.18568,201.1808,4.589012,26.71189,22.46048,0.04434702,0.03385518
7.059275,451,221,230,3.031826,9.996279,29.39365,7.986092,7.51885,31.06232,149.8533,4.606144,25.14693,19.75203,0.03851708,0.04123951,2.932331,40,20,20,2.769437,7.037217,5.71258,7.944601,28.18568,201.1808,4.589012,26.71189,22.46048,0.04434702,0.03385518
8.092048,449,220,229,3.028732,9.996634,29.37182,7.977286,7.539216,31.0489,149.6775,4.596978,25.16964,19.81028,0.03845568,0.04124882,2.932682,40,20,20,2.769437,7.037217,5.71258,7.944601,28.18568,201.1808,4.589012,26.71189,22.46048,0.04434702,0.03385518
9.098001,442,217,225,3.029872,10.00366,29.45868,7.996169,7.55174,31.06224,149.6492,4.607696,25.23848,19.91197,0.03832031,0.04132482,2.92947,40,20,20,2.769437,7.037217,5.71258,7.944601,28.18568,201.1808,4.589012,26.71189,22.46048,0.04434702,0.03385518
10.12335,438,216,222,3.027339,10.02002,29.43687,7.985587,7.558022,31.04496,149.7767,4.603768,25.20961,19.91046,0.0383053,0.04147206,2.938094,40,20,20,2.769437,7.037217,5.71258,7.944601,28.18568,201.1808,4.589012,26.71189,22.46048,0.04434702,0.03385518
11.12793,426,209,217,3.023094,9.960292,29.51831,8.007709,7.539205,31.12706,150.1446,4.629313,25.29524,19.83724,0.0384189,0.04145845,2.927284,40,20,20,2.769437,7.037217,5.71258,7.944601,28.18568,201.1808,4.589012,26.71189,22.46048,0.04434702,0.03385518
12.14676,420,207,213,3.026252,9.962791,29.59616,8.006268,7.553366,31.13327,150.0365,4.631883,25.34883,19.93881,0.03843097,0.04128288,2.925889,40,20,20,2.769437,7.037217,5.71258,7.944601,28.18568,201.1808,4.589012,26.71189,22.46048,0.04434702,0.03385518
13.17037,412,201,211,3.020455,9.936257,29.56233,8.029908,7.566983,31.14278,150.2984,4.621434,25.22787,19.99015,0.03839145,0.0413632,2.915181,40,20,20,2.769437,7.037217,5.71258,7.944601,28.18568,201.1808,4.589012,26.71189,22.46048,0.04434702,0.03385518
14.19891,408,198,210,3.019639,9.956545,29.53421,8.040357,7.559284,31.13008,150.063,4.606733,25.2317,19.96754,0.03827186,0.04161506,2.918749,40,20,20,2.769437,7.037217,5.71258,7.944601,28.18568,201.1808,4.589012,26.71189,22.46048,0.04434702,0.03385518
15.2074,399,196,203,3.020633,10.02233,29.56438,8.010051,7.543771,31.10652,149.8474,4.629915,25.36912,19.88943,0.0380757,0.04159407,2.918722,40,20,20,2.769437,7.037217,5.71258,7.944601,28.18568,201.1808,4.589012,26.71189,22.46048,0.04434702,0.03385518
16.21321,394,194,200,3.022535,10.07116,29.60164,8.017908,7.51,31.08113,149.9172,4.633266,25.40448,19.79861,0.03824684,0.04162942,2.906518,40,20,20,2.769437,7.037217,5.71258,7.944601,28.18568,201.1808,4.589012,26.71189,22.46048,0.04434702,0.03385518
17.23983,390,191,199,3.02847,10.10392,29.64323,8.032274,7.48582,31.1116,149.8591,4.615393,25.47602,19.73706,0.03830494,0.04167078,2.906885,40,20,20,2.769437,7.037217,5.71258,7.944601,28.18568,201.1808,4.589012,26.71189,22.46048,0.04434702,0.03385518
18.25857,382,188,194,3.028503,10.10392,29.68888,8.065626,7.536177,31.01653,149.9755,4.629162,25.37524,19.70966,0.03830937,0.0417843,2.897392,40,20,20,2.769437,7.037217,5.71258,7.944601,28.18568,201.1808,4.589012,26.71189,22.46048,0.04434702,0.03385518
19.29317,373,182,191,3.027897,10.13948,29.69355,8.049742,7.540205,31.09469,149.9118,4.623751,25.50963,19.75759,0.03848921,0.04185729,2.89435,40,20,20,2.769437,7.037217,5.71258,7.944601,28.18568,201.1808,4.589012,26.71189,22.46048,0.04434702,0.03385518
20.3245,359,174,185,3.030903,10.10386,29.7415,7.997932,7.586323,31.24459,149.9861,4.630766,25.69084,19.836,0.03831948,0.04160112,2.875697,40,20,20,2.769437,7.037217,5.71258,7.944601,28.18568,201.1808,4.589012,26.71189,22.46048,0.04434702,0.03385518
21.34753,346,168,178,3.026136,10.18939,29.78475,8.015518,7.621141,31.44093,149.6986,4.646086,25.64928,19.89323,0.03845846,0.04185594,2.856932,40,20,20,2.769437,7.037217,5.71258,7.944601,28.18568,201.1808,4.589012,26.71189,22.46048,0.04434702,0.03385518
22.37015,337,164,173,3.029333,10.20882,29.82853,7.972365,7.673435,31.60008,149.4597,4.674897,25.57755,20.13383,0.03867839,0.04193153,2.844498,40,20,20,2.769437,7.037217,5.71258,7.944601,28.18568,201.1808,4.589012,26.71189,22.46048,0.04434702,0.03385518
23.39829,326,160,166,3.036443,10.26489,29.87107,7.976283,7.726427,31.59359,149.4491,4.665896,25.37181,20.02555,0.03868434,0.04184522,2.821999,40,20,20,2.769437,7.037217,5.71258,7.944601,28.18568,201.1808,4.589012,26.71189,22.46048,0.04434702,0.03385518
24.40851,314,154,160,3.044399,10.17573,29.6846,7.994546,7.723786,31.62952,148.7534,4.671212,25.51149,19.83185,0.0389321,0.04176548,2.805326,40,20,20,2.769437,7.037217,5.71258,7.944601,28.18568,201.1808,4.589012,26.71189,22.46048,0.04434702,0.03385518
25.42301,303,148,155,3.047367,10.12532,29.71448,8.051635,7.670012,31.70385,148.3844,4.67842,25.74681,19.92817,0.03873025,0.04160713,2.799282,40,20,20,2.769437,7.037217,5.71258,7.944601,28.18568,201.1808,4.589012,26.71189,22.46048,0.04434702,0.03385518
26.45046,296,144,152,3.045367,10.1033,29.81013,8.073477,7.729404,31.56779,148.0177,4.708227,25.76831,19.94172,0.03879584,0.0414089,2.79718,40,20,20,2.769437,7.037217,5.71258,7.944601,28.18568,201.1808,4.589012,26.71189,22.46048,0.04434702,0.03385518
27.45653,290,138,152,3.045453,10.07758,29.79803,8.046313,7.752896,31.61473,147.7236,4.704795,25.65122,19.94302,0.03890612,0.04109548,2.803058,40,20,20,2.769437,7.037217,5.71258,7.944601,28.18568,201.1808,4.589012,26.71189,22.46048,0.04434702,0.03385518
28.49415,280,132,148,3.040039,10.09892,30.01556,8.040274,7.751525,31.69565,147.5004,4.68681,25.77883,20.03321,0.03925647,0.04130551,2.779471,40,20,20,2.769437,7.037217,5.71258,7.944601,28.18568,201.1808,4.589012,26.71189,22.46048,0.04434702,0.03385518
29.5295,275,130,145,3.0382,10.14303,30.03298,8.04709,7.75455,31.62403,147.251,4.69527,25.87621,20.07109,0.03944614,0.04105204,2.761879,40,20,20,2.769437,7.037217,5.71258,7.944601,28.18568,201.1808,4.589012,26.71189,22.46048,0.04434702,0.03385518
30.55585,264,126,138,3.044679,10.17208,30.39318,8.011777,7.799056,31.82601,147.7843,4.684184,25.66232,20.02005,0.03983221,0.04124709,2.747084,40,20,20,2.769437,7.037217,5.71258,7.944601,28.18568,201.1808,4.589012,26.71189,22.46048,0.04434702,0.03385518
31.56779,250,120,130,3.040337,10.17389,30.49737,7.916749,7.858935,31.98384,148.0079,4.594068,25.32642,19.84231,0.03938984,0.04073042,2.765688,40,20,20,2.769437,7.037217,5.71258,7.944601,28.18568,201.1808,4.589012,26.71189,22.46048,0.04434702,0.03385518
32.59596,241,114,127,3.0406,10.20446,30.62504,7.915664,7.895086,31.95889,148.0007,4.585448,25.27947,19.96574,0.03927737,0.04092535,2.770654,40,20,20,2.769437,7.037217,5.71258,7.944601,28.18568,201.1808,4.589012,26.71189,22.46048,0.04434702,0.03385518
33.61899,239,113,126,3.043665,10.19123,30.69989,7.889652,7.863186,31.92106,147.8731,4.600125,25.18252,20.05555,0.03933871,0.04081907,2.767819,40,20,20,2.769437,7.037217,5.71258,7.944601,28.18568,201.1808,4.589012,26.71189,22.46048,0.04434702,0.03385518
34.62368,229,108,121,3.034589,10.32954,30.71707,7.938376,7.772559,32.14849,147.4631,4.615307,25.17829,20.07952,0.04003512,0.04086884,2.775259,40,20,20,2.769437,7.037217,5.71258,7.944601,28.18568,201.1808,4.589012,26.71189,22.46048,0.04434702,0.03385518
35.65281,223,106,117,3.035215,10.36793,30.835,7.982579,7.803353,32.13045,147.3927,4.635057,25.06188,20.21703,0.03972701,0.04045095,2.777864,41,20,21,2.75069,7.04183,5.65322,7.899643,27.80862,200.4881,4.618603,27.10483,22.6102,0.0445875,0.03348147
36.66134,215,104,111,3.030411,10.32352,31.15714,7.936584,7.870594,32.10625,147.3028,4.601212,25.07223,20.20188,0.03972691,0.04015233,2.764057,41,20,21,2.75069,7.04183,5.65322,7.899643,27.80862,200.4881,4.618603,27.10483,22.6102,0.0445875,0.03348147
37.69901,210,102,108,3.040124,10.42455,31.40136,7.944977,7.851434,32.12579,146.434,4.600452,25.23168,20.19024,0.04022389,0.0399032,2.766072,41,20,21,2.75069,7.04183,5.65322,7.899643,27.80862,200.4881,4.618603,27.10483,22.6102,0.0445875,0.03348147
38.71862,206,101,105,3.043994,10.40219,31.39705,8.000319,7.819204,31.99811,146.1786,4.58931,24.94482,20.06576,0.04011872,0.03990858,2.748717,41,20,21,2.75069,7.04183,5.65322,7.899643,27.80862,200.4881,4.618603,27.10483,22.6102,0.0445875,0.03348147
39.7558,200,97,103,3.042363,10.37354,31.53793,8.055762,7.834251,31.98067,146.1572,4.564172,24.80628,20.13765,0.04001314,0.04005333,2.753568,41,20,21,2.75069,7.04183,5.65322,7.899643,27.80862,200.4881,4.618603,27.10483,22.6102,0.0445875,0.03348147
40.79097,195,94,101,3.038634,10.23651,31.68321,8.050779,7.752741,32.04615,145.7769,4.550117,24.67397,20.01834,0.04033826,0.03994237,2.747781,41,20,21,2.75069,7.04183,5.65322,7.899643,27.80862,200.4881,4.618603,27.10483,22.6102,0.0445875,0.03348147
41.82082,191,92,99,3.03635,10.2002,31.76627,8.087301,7.760307,32.04388,145.7974,4.573009,24.8059,19.90196,0.04071431,0.03969372,2.742117,41,20,21,2.75069,7.04183,5.65322,7.899643,27.80862,200.4881,4.618603,27.10483,22.6102,0.0445875,0.03348147
42.85931,182,86,96,3.036596,10.16548,32.17355,8.043663,7.747564,31.70206,145.5246,4.573989,24.80918,19.70693,0.04105468,0.03973929,2.736142,41,20,21,2.75069,7.04183,5.65322,7.899643,27.80862,200.4881,4.618603,27.10483,22.6102,0.0445875,0.03348147
43.90544,178,86,92,3.030071,10.07177,32.10291,8.044527,7.766029,31.55413,145.9665,4.5401,24.85408,19.45212,0.04032067,0.03892324,2.723718,41,20,21,2.75069,7.04183,5.65322,7.899643,27.80862,200.4881,4.618603,27.10483,22.6102,0.0445875,0.03348147
44.93895,174,84,90,3.024849,9.977124,32.17333,8.044927,7.703174,31.57889,146.2396,4.538928,24.665,19.34741,0.04071087,0.03846148,2.731968,41,20,21,2.75069,7.04183,5.65322,7.899643,27.80862,200.4881,4.618603,27.10483,22.6102,0.0445875,0.03348147
45.93797,172,84,88,3.014724,10.02336,32.02496,8.097817,7.650905,31.4092,146.1413,4.520055,24.70738,19.18738,0.04083771,0.0386565,2.730315,42,20,22,2.753677,6.91683,5.726605,8.027138,27.50454,201.4787,4.638938,26.95945,22.91028,0.04541779,0.03305753
46.95412,172,83,89,3.018187,9.985744,32.11935,8.014184,7.616653,31.2446,145.6589,4.531272,24.90845,19.17048,0.04049095,0.03816446,2.702366,42,20,22,2.753677,6.91683,5.726605,8.027138,27.50454,201.4787,4.638938,26.95945,22.91028,0.04541779,0.03305753
47.99989,167,82,85,3.019734,9.918783,32.30514,8.014214,7.572823,31.21807,145.5579,4.516249,24.77628,19.14334,0.0402988,0.03834,2.691686,42,20,22,2.753677,6.91683,5.726605,8.027138,27.50454,201.4787,4.638938,26.95945,22.91028,0.04541779,0.03305753
49.01175,163,79,84,3.02651,9.889912,32.42569,7.959724,7.554307,31.40446,145.7103,4.546232,24.66655,19.30428,0.04044532,0.03811134,2.685274,42,20,22,2.753677,6.91683,5.726605,8.027138,27.50454,201.4787,4.638938,26.95945,22.91028,0.04541779,0.03305753
50.02591,159,77,82,3.027273,9.881594,32.67496,7.902925,7.589939,31.73572,145.7218,4.514909,24.54665,19.36729,0.04032683,0.03762148,2.678407,42,20,22,2.753677,6.91683,5.726605,8.027138,27.50454,201.4787,4.638938,26.95945,22.91028,0.04541779,0.03305753
51.03627,159,77,82,3.02327,9.885942,32.59264,7.869029,7.588019,31.7269,145.4287,4.48721,24.5959,19.27221,0.04052598,0.03762493,2.681523,42,20,22,2.753677,6.91683,5.726605,8.027138,27.50454,201.4787,4.638938,26.95945,22.91028,0.04541779,0.03305753
52.05196,150,72,78,3.003933,9.776151,32.82613,7.818456,7.569413,31.64431,145.8092,4.487412,24.8209,19.58172,0.04119987,0.03684434,2.677944,42,20,22,2.753677,6.91683,5.726605,8.027138,27.50454,201.4787,4.638938,26.95945,22.91028,0.04541779,0.03305753
53.06565,148,70,78,2.992763,9.802774,33.10559,7.669762,7.61014,32.03615,146.1614,4.451471,24.88071,19.61761,0.04134534,0.03684191,2.715871,42,20,22,2.753677,6.91683,5.726605,8.027138,27.50454,201.4787,4.638938,26.95945,22.91028,0.04541779,0.03305753
54.06861,143,67,76,2.982965,9.869282,33.43982,7.588719,7.608083,32.31014,145.4901,4.448421,24.67178,19.45227,0.04179488,0.03696414,2.696926,42,20,22,2.753677,6.91683,5.726605,8.027138,27.50454,201.4787,4.638938,26.95945,22.91028,0.04541779,0.03305753
55.08646,142,65,77,2.97928,9.773337,33.79534,7.631464,7.575908,32.34937,145.2684,4.482549,24.64537,19.38381,0.04222335,0.03686553,2.701707,42,20,22,2.753677,6.91683,5.726605,8.027138,27.50454,201.4787,4.638938,26.95945,22.91028,0.04541779,0.03305753
56.13866,141,63,78,2.970648,9.706177,33.6969,7.798423,7.526713,32.45571,145.7322,4.519855,25.06945,19.20374,0.04250035,0.03681091,2.661721,42,20,22,2.753677,6.91683,5.726605,8.027138,27.50454,201.4787,4.638938,26.95945,22.91028,0.04541779,0.03305753
57.17836,140,63,77,2.975905,9.712913,33.7818,7.797006,7.573232,32.38597,145.8586,4.508944,25.1312,19.30239,0.04264923,0.03680526,2.673083,42,20,22,2.753677,6.91683,5.726605,8.027138,27.50454,201.4787,4.638938,26.95945,22.91028,0.04541779,0.03305753
58.19119,140,63,77,2.976712,9.669155,33.84632,7.828999,7.548253,32.53174,145.4206,4.515665,25.16152,19.46129,0.04301894,0.03683715,2.666986,41,20,21,2.757775,6.819958,5.636433,8.03612,27.76435,201.2791,4.608486,26.82947,22.62979,0.04626637,0.03305632
59.25557,138,62,76,2.985431,9.571824,34.03219,7.673461,7.61266,32.58893,145.6363,4.54492,24.82685,19.46423,0.04285392,0.03627945,2.655862,41,20,21,2.757775,6.819958,5.636433,8.03612,27.76435,201.2791,4.608486,26.82947,22.62979,0.04626637,0.03305632
60.27576,135,59,76,2.989286,9.475698,34.23627,7.703558,7.592766,32.77659,146.4334,4.505564,25.05366,19.61046,0.04288325,0.03621524,2.64364,41,20,21,2.757775,6.819958,5.636433,8.03612,27.76435,201.2791,4.608486,26.82947,22.62979,0.04626637,0.03305632
61.29897,128,57,71,2.989519,9.450791,34.5404,7.681547,7.469443,32.94004,147.0874,4.457388,25.11051,19.94703,0.04376308,0.036371,2.683319,41,20,21,2.757775,6.819958,5.636433,8.03612,27.76435,201.2791,4.608486,26.82947,22.62979,0.04626637,0.03305632
62.3021,124,56,68,2.992135,9.409583,34.71502,7.585046,7.402688,32.95407,147.4092,4.411222,25.59531,19.90725,0.04387261,0.03653464,2.661564,41,20,21,2.757775,6.819958,5.636433,8.03612,27.76435,201.2791,4.608486,26.82947,22.62979,0.04626637,0.03305632
63.32492,122,55,67,2.998344,9.415864,34.9636,7.579431,7.339329,32.75863,146.8465,4.41617,25.74341,19.88767,0.04420577,0.03686735,2.684186,41,20,21,2.757775,6.819958,5.636433,8.03612,27.76435,201.2791,4.608486,26.82947,22.62979,0.04626637,0.03305632
64.38488,119,55,64,2.993762,9.295016,35.00116,7.50437,7.324876,32.72788,147.2858,4.437922,25.34983,20.01438,0.04404534,0.03658774,2.684547,41,20,21,2.757775,6.819958,5.636433,8.03612,27.76435,201.2791,4.608486,26.82947,22.62979,0.04626637,0.03305632
65.42054,117,55,62,3.000837,9.183753,34.96733,7.539492,7.316187,32.7974,147.194,4.437783,25.37003,20.15942,0.04436992,0.03653684,2.661968,41,20,21,2.757775,6.819958,5.636433,8.03612,27.76435,201.2791,4.608486,26.82947,22.62979,0.04626637,0.03305632
66.43447,116,54,62,2.990063,9.160707,35.22746,7.463126,7.299006,32.82273,146.9148,4.433507,25.06648,19.75455,0.04515361,0.03601853,2.667283,40,19,21,2.749006,6.615626,5.731848,8.145553,27.88886,200.7958,4.614087,27.43124,22.51056,0.04691286,0.03326706
67.48404,116,54,62,2.995567,9.276031,35.19524,7.533476,7.294116,32.80242,147.1735,4.401581,24.84894,19.89322,0.04503557,0.03598513,2.701863,40,19,21,2.749006,6.615626,5.731848,8.145553,27.88886,200.7958,4.614087,27.43124,22.51056,0.04691286,0.03326706
68.52798,116,54,62,2.995567,9.276031,35.19524,7.533476,7.294116,32.80242,147.1735,4.401581,24.84894,19.89322,0.04503557,0.03598513,2.701863,40,19,21,2.749006,6.615626,5.731848,8.145553,27.88886,200.7958,4.614087,27.43124,22.51056,0.04691286,0.03326706
69.54356,117,54,63,3.001923,9.300719,35.13489,7.55488,7.34004,32.90855,146.8088,4.394258,25.06803,19.886,0.04510496,0.03579933,2.693931,40,19,21,2.749006,6.615626,5.731848,8.145553,27.88886,200.7958,4.614087,27.43124,22.51056,0.04691286,0.03326706
70.61957,116,55,61,3.019364,9.234024,35.19542,7.521763,7.344357,32.90877,147.3149,4.413481,24.87118,19.84122,0.04498803,0.03479003,2.698507,40,19,21,2.749006,6.615626,5.731848,8.145553,27.88886,200.7958,4.614087,27.43124,22.51056,0.04691286,0.03326706
71.61396,116,55,61,3.019364,9.234024,35.19542,7.521763,7.344357,32.90877,147.3149,4.413481,24.87118,19.84122,0.04498803,0.03479003,2.698507,40,19,21,2.749006,6.615626,5.731848,8.145553,27.88886,200.7958,4.614087,27.43124,22.51056,0.04691286,0.03326706
72.63742,114,54,60,3.019846,9.172431,35.57866,7.500115,7.350764,32.93847,147.1995,4.405118,24.81119,19.91538,0.04490539,0.03477418,2.722639,40,19,21,2.749006,6.615626,5.731848,8.145553,27.88886,200.7958,4.614087,27.43124,22.51056,0.04691286,0.03326706
73.69541,114,54,60,3.019846,9.172431,35.57866,7.500115,7.350764,32.93847,147.1995,4.405118,24.81119,19.91538,0.04490539,0.03477418,2.722639,41,19,22,2.777984,6.540409,5.812694,8.253078,27.48462,201.1176,4.572428,27.86082,22.51032,0.04795834,0.03385758
74.72987,113,53,60,3.015493,9.151333,35.57197,7.444345,7.368998,32.92449,147.3153,4.424068,24.90889,19.74018,0.04519016,0.03497772,2.726273,40,19,21,2.788769,6.544458,5.76199,8.314507,27.18979,200.9661,4.54798,27.56559,22.31549,0.04752343,0.03329913
75.76216,113,53,60,3.015493,9.151333,35.57197,7.444345,7.368998,32.92449,147.3153,4.424068,24.90889,19.74018,0.04519016,0.03497772,2.726273,40,19,21,2.788769,6.544458,5.76199,8.314507,27.18979,200.9661,4.54798,27.56559,22.31549,0.04752343,0.03329913
76.82226,110,52,58,3.033064,8.985288,35.97153,7.327923,7.413393,33.15263,147.4987,4.423094,24.3984,20.3235,0.044158,0.03383453,2.797603,39,19,20,2.80302,6.497077,5.810207,8.225883,27.56862,199.9411,4.467327,27.3128,22.10977,0.04737879,0.03159697
77.85846,110,53,57,3.048674,8.994813,36.05476,7.341831,7.4066,33.15592,147.6419,4.457146,24.39023,20.15954,0.04419299,0.03419275,2.801648,39,19,20,2.80302,6.497077,5.810207,8.225883,27.56862,199.9411,4.467327,27.3128,22.10977,0.04737879,0.03159697
78.88134,111,53,58,3.050167,8.962581,36.13669,7.307261,7.377307,33.06484,147.983,4.425194,24.60533,20.04786,0.04424724,0.03396732,2.87242,40,19,21,2.807821,6.594254,5.865117,8.273677,27.97298,198.5539,4.469397,27.60876,22.3982,0.04676649,0.03174301
79.89653,111,53,58,3.04719,9.0374,36.20305,7.358579,7.430785,33.06145,148.0187,4.457987,24.71115,20.16709,0.04441415,0.03391201,2.855049,40,19,21,2.807821,6.594254,5.865117,8.273677,27.97298,198.5539,4.469397,27.60876,22.3982,0.04676649,0.03174301
80.9072,109,51,58,3.049378,9.046127,36.43843,7.384229,7.399415,33.32039,148.1143,4.474627,24.82965,19.92936,0.04488815,0.03412747,2.849513,40,19,21,2.807821,6.594254,5.865117,8.273677,27.97298,198.5539,4.469397,27.60876,22.3982,0.04676649,0.03174301
81.93796,107,50,57,3.063197,8.865585,36.61317,7.337974,7.364771,33.18594,148.3848,4.445683,24.99255,19.774,0.04563015,0.03390223,2.897136,40,19,21,2.807821,6.594254,5.865117,8.273677,27.97298,198.5539,4.469397,27.60876,22.3982,0.04676649,0.03174301
82.97637,106,50,56,3.067236,8.89468,36.64909,7.397207,7.361897,33.0435,148.1423,4.424889,24.89779,19.88335,0.04540901,0.03362998,2.879789,40,19,21,2.807821,6.594254,5.865117,8.273677,27.97298,198.5539,4.469397,27.60876,22.3982,0.04676649,0.03174301
84.03458,106,50,56,3.067236,8.89468,36.64909,7.397207,7.361897,33.0435,148.1423,4.424889,24.89779,19.88335,0.04540901,0.03362998,2.879789,40,19,21,2.807821,6.594254,5.865117,8.273677,27.97298,198.5539,4.469397,27.60876,22.3982,0.04676649,0.03174301
85.04049,108,51,57,3.060099,8.824338,36.62971,7.39707,7.43119,33.23357,148.0066,4.445306,24.47033,20.04776,0.04514901,0.03415181,2.895945,40,19,21,2.807821,6.594254,5.865117,8.273677,27.97298,198.5539,4.469397,27.60876,22.3982,0.04676649,0.03174301
86.07162,107,50,57,3.067053,8.802828,36.58579,7.411155,7.433029,33.13276,147.8189,4.462561,24.47848,19.87271,0.04538715,0.03436863,2.902889,40,19,21,2.807821,6.594254,5.865117,8.273677,27.97298,198.5539,4.469397,27.60876,22.3982,0.04676649,0.03174301
87.10075,106,50,56,3.076283,8.816787,36.48346,7.37733,7.437387,33.03589,148.2245,4.491703,24.59527,19.8303,0.04565511,0.0343085,2.896491,40,19,21,2.807821,6.594254,5.865117,8.273677,27.97298,198.5539,4.469397,27.60876,22.3982,0.04676649,0.03174301
88.11606,105,50,55,3.081594,8.750233,36.70913,7.431826,7.459342,33.1459,148.5655,4.461071,24.50059,19.97395,0.04567282,0.03437496,2.911461,39,19,20,2.828514,6.578047,5.931432,8.329377,28.36391,199.2147,4.435221,27.21866,22.23919,0.04657572,0.03208172
89.18305,104,50,54,3.082053,8.733477,36.60527,7.401106,7.417034,33.3505,148.7905,4.439975,24.37944,19.79822,0.04576696,0.03386138,2.895794,39,19,20,2.828514,6.578047,5.931432,8.329377,28.36391,199.2147,4.435221,27.21866,22.23919,0.04657572,0.03208172
90.21902,104,49,55,3.073277,8.71772,36.70613,7.46743,7.327682,33.49463,148.5419,4.413677,24.35072,19.55089,0.04579067,0.03396228,2.894046,38,19,19,2.825532,6.374918,6.038213,8.197167,27.93745,199.833,4.486042,27.7772,22.17256,0.04709873,0.03230747
91.26726,104,50,54,3.084768,8.663008,36.52218,7.427366,7.329249,33.64251,148.6207,4.435126,24.131,19.41824,0.04585772,0.03365087,2.879452,38,19,19,2.825532,6.374918,6.038213,8.197167,27.93745,199.833,4.486042,27.7772,22.17256,0.04709873,0.03230747
92.27908,106,50,56,3.078079,8.719019,36.44911,7.412135,7.370321,33.6071,149.0184,4.460654,24.03496,19.44403,0.04576037,0.03333878,2.871956,38,19,19,2.825532,6.374918,6.038213,8.197167,27.93745,199.833,4.486042,27.7772,22.17256,0.04709873,0.03230747
93.32364,106,50,56,3.078079,8.719019,36.44911,7.412135,7.370321,33.6071,149.0184,4.460654,24.03496,19.44403,0.04576037,0.03333878,2.871956,38,19,19,2.827142,6.464496,5.995935,8.315618,27.93102,199.6229,4.598149,28.9339,22.72943,0.04491856,0.03218465
94.37407,104,50,54,3.056202,8.598224,36.47432,7.34304,7.345248,33.597,150.1125,4.449572,23.87183,19.78083,0.04694916,0.03367722,2.863405,37,18,19,2.836423,6.465265,6.066864,8.382279,27.97148,199.635,4.535417,28.94333,22.58117,0.04581131,0.03191126
95.44936,103,49,54,3.05705,8.57912,36.52645,7.307373,7.331835,33.79259,150.1073,4.478011,23.76297,19.64608,0.04707533,0.03354535,2.864801,36,17,19,2.839563,6.375633,6.195063,8.481906,27.99723,199.4907,4.623752,28.74582,22.63439,0.04491749,0.03219149
96.48773,103,49,54,3.05705,8.57912,36.52645,7.307373,7.331835,33.79259,150.1073,4.478011,23.76297,19.64608,0.04707533,0.03354535,2.864801,36,17,19,2.839563,6.375633,6.195063,8.481906,27.99723,199.4907,4.623752,28.74582,22.63439,0.04491749,0.03219149
97.50466,102,48,54,3.066821,8.618793,36.52174,7.269323,7.326417,33.79074,150.0141,4.446882,23.96939,19.65399,0.04723759,0.03279213,2.837147,36,17,19,2.839563,6.375633,6.195063,8.481906,27.99723,199.4907,4.623752,28.74582,22.63439,0.04491749,0.03219149
