Time.time,Fish.FishCount,Fish.FishCountMale,Fish.FishCountFemale,Fish.meanViewRadius,Fish.meanImpulseTime,Fish.meanKyuukaku,Fish.meanSoshakuJikan,Fish.meanMatingRestJikan,Fish.meanMatingAge,Fish.meanJumyo,Fish.meanPotentialBenefitOfMovement,Fish.meanMinimumEnergyToMate,Fish.meanMinimumLifeToEat,Fish.meanRelativeBenefitParameter,Fish.meanRelativeCostParameter,Fish.meanMinimumDistanceFromPredator,Predator.FishCount, Predator.FishCountMale, Predator.FishCountFemale,Predator.meanViewRadius,Predator.meanImpulseTime,Predator.meanSoshakuJikan,Predator.meanMatingRestJikan,Predator.meanMatingAge,Predator.meanJumyo,Predator.meanPotentialBenefitOfMovement,Predator.meanMinimumEnergyToMate,Predator.meanMinimumLifeToEat,Predator.meanRelativeBenefitParameter,Predator.meanRelativeCostParameter
169.1008,32,15,17,2.948311,7.919518,34.24969,5.972019,6.240887,29.65424,165.3121,4.094332,23.61062,20.25976,0.04562276,0.03508116,3.659532,0,0,0,-Infinity,-Infinity,Infinity,-Infinity,-Infinity,Infinity,Infinity,Infinity,-Infinity,Infinity,-Infinity
170.1748,32,15,17,2.948311,7.919518,34.24969,5.972019,6.240887,29.65424,165.3121,4.094332,23.61062,20.25976,0.04562276,0.03508116,3.659532,0,0,0,-Infinity,-Infinity,Infinity,-Infinity,-Infinity,Infinity,Infinity,Infinity,-Infinity,Infinity,-Infinity
171.2934,32,16,16,2.983876,7.970731,34.24328,5.529944,6.165895,29.75479,163.9299,4.148322,23.11122,20.45083,0.04557637,0.0352676,3.854126,0,0,0,-Infinity,-Infinity,Infinity,-Infinity,-Infinity,Infinity,Infinity,Infinity,-Infinity,Infinity,-Infinity
172.407,32,16,16,2.970358,7.981665,34.20699,5.382572,6.030606,29.93121,164.3921,4.090944,23.24091,19.39817,0.04688153,0.0359374,3.887758,0,0,0,-Infinity,-Infinity,Infinity,-Infinity,-Infinity,Infinity,Infinity,Infinity,-Infinity,Infinity,-Infinity
173.4706,32,16,16,2.970358,7.981665,34.20699,5.382572,6.030606,29.93121,164.3921,4.090944,23.24091,19.39817,0.04688153,0.0359374,3.887758,0,0,0,-Infinity,-Infinity,Infinity,-Infinity,-Infinity,Infinity,Infinity,Infinity,-Infinity,Infinity,-Infinity
174.5016,32,16,16,2.970358,7.981665,34.20699,5.382572,6.030606,29.93121,164.3921,4.090944,23.24091,19.39817,0.04688153,0.0359374,3.887758,0,0,0,-Infinity,-Infinity,Infinity,-Infinity,-Infinity,Infinity,Infinity,Infinity,-Infinity,Infinity,-Infinity
175.5232,32,16,16,2.970358,7.981665,34.20699,5.382572,6.030606,29.93121,164.3921,4.090944,23.24091,19.39817,0.04688153,0.0359374,3.887758,0,0,0,-Infinity,-Infinity,Infinity,-Infinity,-Infinity,Infinity,Infinity,Infinity,-Infinity,Infinity,-Infinity
176.5878,31,16,15,2.998761,8.099951,33.83849,5.49477,5.875569,29.884,164.0194,4.149533,22.93475,18.85449,0.04753581,0.03626898,3.968997,0,0,0,-Infinity,-Infinity,Infinity,-Infinity,-Infinity,Infinity,Infinity,Infinity,-Infinity,Infinity,-Infinity
177.6606,31,16,15,2.998761,8.099951,33.83849,5.49477,5.875569,29.884,164.0194,4.149533,22.93475,18.85449,0.04753581,0.03626898,3.968997,0,0,0,-Infinity,-Infinity,Infinity,-Infinity,-Infinity,Infinity,Infinity,Infinity,-Infinity,Infinity,-Infinity
178.699,31,16,15,2.998761,8.099951,33.83849,5.49477,5.875569,29.884,164.0194,4.149533,22.93475,18.85449,0.04753581,0.03626898,3.968997,0,0,0,-Infinity,-Infinity,Infinity,-Infinity,-Infinity,Infinity,Infinity,Infinity,-Infinity,Infinity,-Infinity
179.7395,31,16,15,2.998761,8.099951,33.83849,5.49477,5.875569,29.884,164.0194,4.149533,22.93475,18.85449,0.04753581,0.03626898,3.968997,0,0,0,-Infinity,-Infinity,Infinity,-Infinity,-Infinity,Infinity,Infinity,Infinity,-Infinity,Infinity,-Infinity
180.7907,31,16,15,2.998761,8.099951,33.83849,5.49477,5.875569,29.884,164.0194,4.149533,22.93475,18.85449,0.04753581,0.03626898,3.968997,0,0,0,-Infinity,-Infinity,Infinity,-Infinity,-Infinity,Infinity,Infinity,Infinity,-Infinity,Infinity,-Infinity
181.8737,31,16,15,2.998761,8.099951,33.83849,5.49477,5.875569,29.884,164.0194,4.149533,22.93475,18.85449,0.04753581,0.03626898,3.968997,0,0,0,-Infinity,-Infinity,Infinity,-Infinity,-Infinity,Infinity,Infinity,Infinity,-Infinity,Infinity,-Infinity
182.8798,31,16,15,2.998761,8.099951,33.83849,5.49477,5.875569,29.884,164.0194,4.149533,22.93475,18.85449,0.04753581,0.03626898,3.968997,0,0,0,-Infinity,-Infinity,Infinity,-Infinity,-Infinity,Infinity,Infinity,Infinity,-Infinity,Infinity,-Infinity
183.9979,31,16,15,2.998761,8.099951,33.83849,5.49477,5.875569,29.884,164.0194,4.149533,22.93475,18.85449,0.04753581,0.03626898,3.968997,0,0,0,-Infinity,-Infinity,Infinity,-Infinity,-Infinity,Infinity,Infinity,Infinity,-Infinity,Infinity,-Infinity
185.0998,32,16,16,3.015611,8.086009,33.73209,5.545504,5.899312,29.39202,164.2768,4.065046,23.31568,19.23627,0.04682686,0.03607271,3.857448,0,0,0,-Infinity,-Infinity,Infinity,-Infinity,-Infinity,Infinity,Infinity,Infinity,-Infinity,Infinity,-Infinity
186.2103,32,16,16,3.015611,8.086009,33.73209,5.545504,5.899312,29.39202,164.2768,4.065046,23.31568,19.23627,0.04682686,0.03607271,3.857448,0,0,0,-Infinity,-Infinity,Infinity,-Infinity,-Infinity,Infinity,Infinity,Infinity,-Infinity,Infinity,-Infinity
187.3004,32,16,16,3.015611,8.086009,33.73209,5.545504,5.899312,29.39202,164.2768,4.065046,23.31568,19.23627,0.04682686,0.03607271,3.857448,0,0,0,-Infinity,-Infinity,Infinity,-Infinity,-Infinity,Infinity,Infinity,Infinity,-Infinity,Infinity,-Infinity
188.4169,31,15,16,3.02028,8.176685,33.27617,5.580028,5.991079,28.9442,163.5108,4.023106,23.6656,19.12777,0.04624517,0.03572114,3.838249,0,0,0,-Infinity,-Infinity,Infinity,-Infinity,-Infinity,Infinity,Infinity,Infinity,-Infinity,Infinity,-Infinity
189.5241,31,15,16,3.02028,8.176685,33.27617,5.580028,5.991079,28.9442,163.5108,4.023106,23.6656,19.12777,0.04624517,0.03572114,3.838249,0,0,0,-Infinity,-Infinity,Infinity,-Infinity,-Infinity,Infinity,Infinity,Infinity,-Infinity,Infinity,-Infinity
190.6301,31,15,16,3.02028,8.176685,33.27617,5.580028,5.991079,28.9442,163.5108,4.023106,23.6656,19.12777,0.04624517,0.03572114,3.838249,0,0,0,-Infinity,-Infinity,Infinity,-Infinity,-Infinity,Infinity,Infinity,Infinity,-Infinity,Infinity,-Infinity
191.629,30,15,15,3.02637,8.306076,34.0267,5.703053,5.95639,28.28699,162.5845,3.968181,24.17497,19.03258,0.04663214,0.03482455,3.914081,0,0,0,-Infinity,-Infinity,Infinity,-Infinity,-Infinity,Infinity,Infinity,Infinity,-Infinity,Infinity,-Infinity
192.6439,30,15,15,3.022931,8.307283,33.42625,5.409512,5.968563,27.5016,162.7713,3.961569,24.09209,19.1292,0.04681647,0.03639282,3.89372,0,0,0,-Infinity,-Infinity,Infinity,-Infinity,-Infinity,Infinity,Infinity,Infinity,-Infinity,Infinity,-Infinity
193.6824,30,15,15,3.022931,8.307283,33.42625,5.409512,5.968563,27.5016,162.7713,3.961569,24.09209,19.1292,0.04681647,0.03639282,3.89372,0,0,0,-Infinity,-Infinity,Infinity,-Infinity,-Infinity,Infinity,Infinity,Infinity,-Infinity,Infinity,-Infinity
194.7278,30,15,15,3.022931,8.307283,33.42625,5.409512,5.968563,27.5016,162.7713,3.961569,24.09209,19.1292,0.04681647,0.03639282,3.89372,0,0,0,-Infinity,-Infinity,Infinity,-Infinity,-Infinity,Infinity,Infinity,Infinity,-Infinity,Infinity,-Infinity
195.788,29,15,14,2.991325,8.167811,33.08285,5.407554,5.867994,27.33814,161.665,3.916168,24.51018,19.22058,0.04790022,0.03719455,3.983123,0,0,0,-Infinity,-Infinity,Infinity,-Infinity,-Infinity,Infinity,Infinity,Infinity,-Infinity,Infinity,-Infinity
196.7878,28,14,14,2.987927,8.205455,32.92744,5.353807,5.826145,27.79502,160.4431,4.016493,24.12377,19.79145,0.04725321,0.03556753,4.065954,0,0,0,-Infinity,-Infinity,Infinity,-Infinity,-Infinity,Infinity,Infinity,Infinity,-Infinity,Infinity,-Infinity
197.8477,28,14,14,2.987927,8.205455,32.92744,5.353807,5.826145,27.79502,160.4431,4.016493,24.12377,19.79145,0.04725321,0.03556753,4.065954,0,0,0,-Infinity,-Infinity,Infinity,-Infinity,-Infinity,Infinity,Infinity,Infinity,-Infinity,Infinity,-Infinity
198.8964,29,14,15,2.9597,8.159504,33.48938,5.216372,5.774989,27.83186,159.9729,3.996041,23.54577,19.87512,0.04767774,0.03533899,4.125838,0,0,0,-Infinity,-Infinity,Infinity,-Infinity,-Infinity,Infinity,Infinity,Infinity,-Infinity,Infinity,-Infinity
199.9865,28,13,15,2.955095,8.119638,32.92722,4.890444,5.607141,27.05275,158.5545,4.007789,23.28245,19.98244,0.04769667,0.03589967,4.177999,0,0,0,-Infinity,-Infinity,Infinity,-Infinity,-Infinity,Infinity,Infinity,Infinity,-Infinity,Infinity,-Infinity
201.0497,28,13,15,2.955095,8.119638,32.92722,4.890444,5.607141,27.05275,158.5545,4.007789,23.28245,19.98244,0.04769667,0.03589967,4.177999,0,0,0,-Infinity,-Infinity,Infinity,-Infinity,-Infinity,Infinity,Infinity,Infinity,-Infinity,Infinity,-Infinity
202.1389,28,13,15,2.955095,8.119638,32.92722,4.890444,5.607141,27.05275,158.5545,4.007789,23.28245,19.98244,0.04769667,0.03589967,4.177999,0,0,0,-Infinity,-Infinity,Infinity,-Infinity,-Infinity,Infinity,Infinity,Infinity,-Infinity,Infinity,-Infinity
203.2291,27,12,15,2.942895,7.916274,32.44191,5.018848,5.616973,27.43299,159.944,4.036432,23.28411,20.49393,0.04682759,0.03645771,4.200924,0,0,0,-Infinity,-Infinity,Infinity,-Infinity,-Infinity,Infinity,Infinity,Infinity,-Infinity,Infinity,-Infinity
204.3012,27,12,15,2.942895,7.916274,32.44191,5.018848,5.616973,27.43299,159.944,4.036432,23.28411,20.49393,0.04682759,0.03645771,4.200924,0,0,0,-Infinity,-Infinity,Infinity,-Infinity,-Infinity,Infinity,Infinity,Infinity,-Infinity,Infinity,-Infinity
205.4085,27,12,15,2.92424,8.319771,31.13377,4.977723,5.61176,27.57633,159.1685,4.049536,23.38211,20.91552,0.04687391,0.03551125,4.13974,0,0,0,-Infinity,-Infinity,Infinity,-Infinity,-Infinity,Infinity,Infinity,Infinity,-Infinity,Infinity,-Infinity
206.5288,27,12,15,2.92424,8.319771,31.13377,4.977723,5.61176,27.57633,159.1685,4.049536,23.38211,20.91552,0.04687391,0.03551125,4.13974,0,0,0,-Infinity,-Infinity,Infinity,-Infinity,-Infinity,Infinity,Infinity,Infinity,-Infinity,Infinity,-Infinity
207.6121,27,12,15,2.92424,8.319771,31.13377,4.977723,5.61176,27.57633,159.1685,4.049536,23.38211,20.91552,0.04687391,0.03551125,4.13974,0,0,0,-Infinity,-Infinity,Infinity,-Infinity,-Infinity,Infinity,Infinity,Infinity,-Infinity,Infinity,-Infinity
208.7253,27,12,15,2.92424,8.319771,31.13377,4.977723,5.61176,27.57633,159.1685,4.049536,23.38211,20.91552,0.04687391,0.03551125,4.13974,0,0,0,-Infinity,-Infinity,Infinity,-Infinity,-Infinity,Infinity,Infinity,Infinity,-Infinity,Infinity,-Infinity
209.8452,27,12,15,2.92424,8.319771,31.13377,4.977723,5.61176,27.57633,159.1685,4.049536,23.38211,20.91552,0.04687391,0.03551125,4.13974,0,0,0,-Infinity,-Infinity,Infinity,-Infinity,-Infinity,Infinity,Infinity,Infinity,-Infinity,Infinity,-Infinity
210.9637,27,12,15,2.92424,8.319771,31.13377,4.977723,5.61176,27.57633,159.1685,4.049536,23.38211,20.91552,0.04687391,0.03551125,4.13974,0,0,0,-Infinity,-Infinity,Infinity,-Infinity,-Infinity,Infinity,Infinity,Infinity,-Infinity,Infinity,-Infinity
212.0755,27,12,15,2.92424,8.319771,31.13377,4.977723,5.61176,27.57633,159.1685,4.049536,23.38211,20.91552,0.04687391,0.03551125,4.13974,0,0,0,-Infinity,-Infinity,Infinity,-Infinity,-Infinity,Infinity,Infinity,Infinity,-Infinity,Infinity,-Infinity
213.1312,27,12,15,2.92424,8.319771,31.13377,4.977723,5.61176,27.57633,159.1685,4.049536,23.38211,20.91552,0.04687391,0.03551125,4.13974,0,0,0,-Infinity,-Infinity,Infinity,-Infinity,-Infinity,Infinity,Infinity,Infinity,-Infinity,Infinity,-Infinity
214.2188,27,12,15,2.92424,8.319771,31.13377,4.977723,5.61176,27.57633,159.1685,4.049536,23.38211,20.91552,0.04687391,0.03551125,4.13974,0,0,0,-Infinity,-Infinity,Infinity,-Infinity,-Infinity,Infinity,Infinity,Infinity,-Infinity,Infinity,-Infinity
215.2892,27,12,15,2.92424,8.319771,31.13377,4.977723,5.61176,27.57633,159.1685,4.049536,23.38211,20.91552,0.04687391,0.03551125,4.13974,0,0,0,-Infinity,-Infinity,Infinity,-Infinity,-Infinity,Infinity,Infinity,Infinity,-Infinity,Infinity,-Infinity
216.363,27,12,15,2.92424,8.319771,31.13377,4.977723,5.61176,27.57633,159.1685,4.049536,23.38211,20.91552,0.04687391,0.03551125,4.13974,0,0,0,-Infinity,-Infinity,Infinity,-Infinity,-Infinity,Infinity,Infinity,Infinity,-Infinity,Infinity,-Infinity
217.4914,27,12,15,2.92424,8.319771,31.13377,4.977723,5.61176,27.57633,159.1685,4.049536,23.38211,20.91552,0.04687391,0.03551125,4.13974,0,0,0,-Infinity,-Infinity,Infinity,-Infinity,-Infinity,Infinity,Infinity,Infinity,-Infinity,Infinity,-Infinity
218.6125,27,12,15,2.92424,8.319771,31.13377,4.977723,5.61176,27.57633,159.1685,4.049536,23.38211,20.91552,0.04687391,0.03551125,4.13974,0,0,0,-Infinity,-Infinity,Infinity,-Infinity,-Infinity,Infinity,Infinity,Infinity,-Infinity,Infinity,-Infinity
219.7175,27,12,15,2.92424,8.319771,31.13377,4.977723,5.61176,27.57633,159.1685,4.049536,23.38211,20.91552,0.04687391,0.03551125,4.13974,0,0,0,-Infinity,-Infinity,Infinity,-Infinity,-Infinity,Infinity,Infinity,Infinity,-Infinity,Infinity,-Infinity
220.7855,27,12,15,2.92424,8.319771,31.13377,4.977723,5.61176,27.57633,159.1685,4.049536,23.38211,20.91552,0.04687391,0.03551125,4.13974,0,0,0,-Infinity,-Infinity,Infinity,-Infinity,-Infinity,Infinity,Infinity,Infinity,-Infinity,Infinity,-Infinity
221.807,27,12,15,2.92424,8.319771,31.13377,4.977723,5.61176,27.57633,159.1685,4.049536,23.38211,20.91552,0.04687391,0.03551125,4.13974,0,0,0,-Infinity,-Infinity,Infinity,-Infinity,-Infinity,Infinity,Infinity,Infinity,-Infinity,Infinity,-Infinity
222.8941,27,12,15,2.92424,8.319771,31.13377,4.977723,5.61176,27.57633,159.1685,4.049536,23.38211,20.91552,0.04687391,0.03551125,4.13974,0,0,0,-Infinity,-Infinity,Infinity,-Infinity,-Infinity,Infinity,Infinity,Infinity,-Infinity,Infinity,-Infinity
223.9965,27,12,15,2.92424,8.319771,31.13377,4.977723,5.61176,27.57633,159.1685,4.049536,23.38211,20.91552,0.04687391,0.03551125,4.13974,0,0,0,-Infinity,-Infinity,Infinity,-Infinity,-Infinity,Infinity,Infinity,Infinity,-Infinity,Infinity,-Infinity
225.0966,27,12,15,2.92424,8.319771,31.13377,4.977723,5.61176,27.57633,159.1685,4.049536,23.38211,20.91552,0.04687391,0.03551125,4.13974,0,0,0,-Infinity,-Infinity,Infinity,-Infinity,-Infinity,Infinity,Infinity,Infinity,-Infinity,Infinity,-Infinity
226.1962,28,13,15,2.92131,8.210063,31.68398,4.908735,5.560697,28.25935,159.0905,4.030422,22.97427,21.11132,0.0468263,0.0357011,4.030259,0,0,0,-Infinity,-Infinity,Infinity,-Infinity,-Infinity,Infinity,Infinity,Infinity,-Infinity,Infinity,-Infinity
227.277,27,13,14,2.876929,8.229088,31.78356,4.955105,5.580657,28.8291,159.2796,4.033784,22.56048,21.40756,0.04680157,0.03573543,4.096881,0,0,0,-Infinity,-Infinity,Infinity,-Infinity,-Infinity,Infinity,Infinity,Infinity,-Infinity,Infinity,-Infinity
228.3786,27,13,14,2.876929,8.229088,31.78356,4.955105,5.580657,28.8291,159.2796,4.033784,22.56048,21.40756,0.04680157,0.03573543,4.096881,0,0,0,-Infinity,-Infinity,Infinity,-Infinity,-Infinity,Infinity,Infinity,Infinity,-Infinity,Infinity,-Infinity
229.4779,28,13,15,2.927311,8.103221,31.73553,5.069522,5.553479,28.21964,160.0527,3.90613,22.37333,21.76751,0.04693755,0.03743184,3.976685,0,0,0,-Infinity,-Infinity,Infinity,-Infinity,-Infinity,Infinity,Infinity,Infinity,-Infinity,Infinity,-Infinity
230.5042,28,13,15,2.927311,8.103221,31.73553,5.069522,5.553479,28.21964,160.0527,3.90613,22.37333,21.76751,0.04693755,0.03743184,3.976685,0,0,0,-Infinity,-Infinity,Infinity,-Infinity,-Infinity,Infinity,Infinity,Infinity,-Infinity,Infinity,-Infinity
231.5979,28,13,15,2.927311,8.103221,31.73553,5.069522,5.553479,28.21964,160.0527,3.90613,22.37333,21.76751,0.04693755,0.03743184,3.976685,0,0,0,-Infinity,-Infinity,Infinity,-Infinity,-Infinity,Infinity,Infinity,Infinity,-Infinity,Infinity,-Infinity
232.6749,27,12,15,2.974456,8.223815,31.76336,5.205202,5.559385,28.16238,159.6652,3.970336,21.79697,21.44523,0.04763161,0.03801414,4.049029,0,0,0,-Infinity,-Infinity,Infinity,-Infinity,-Infinity,Infinity,Infinity,Infinity,-Infinity,Infinity,-Infinity
233.7508,27,12,15,2.974456,8.223815,31.76336,5.205202,5.559385,28.16238,159.6652,3.970336,21.79697,21.44523,0.04763161,0.03801414,4.049029,0,0,0,-Infinity,-Infinity,Infinity,-Infinity,-Infinity,Infinity,Infinity,Infinity,-Infinity,Infinity,-Infinity
234.8059,26,11,15,3.007636,8.340916,32.40868,4.89615,5.681097,27.99461,158.7825,4.043114,21.80807,22.09587,0.04828372,0.03894602,4.053714,0,0,0,-Infinity,-Infinity,Infinity,-Infinity,-Infinity,Infinity,Infinity,Infinity,-Infinity,Infinity,-Infinity
235.8369,26,11,15,3.007636,8.340916,32.40868,4.89615,5.681097,27.99461,158.7825,4.043114,21.80807,22.09587,0.04828372,0.03894602,4.053714,0,0,0,-Infinity,-Infinity,Infinity,-Infinity,-Infinity,Infinity,Infinity,Infinity,-Infinity,Infinity,-Infinity
236.8896,28,11,17,2.973864,8.234917,30.83729,4.823915,5.584579,27.48337,159.4503,3.978337,22.83456,20.95985,0.04897836,0.03815578,3.997133,0,0,0,-Infinity,-Infinity,Infinity,-Infinity,-Infinity,Infinity,Infinity,Infinity,-Infinity,Infinity,-Infinity
237.9681,27,11,16,2.941933,7.960271,31.02132,4.823257,5.514493,26.82463,160.2595,3.945805,23.2396,21.26594,0.0471695,0.03912896,3.812647,0,0,0,-Infinity,-Infinity,Infinity,-Infinity,-Infinity,Infinity,Infinity,Infinity,-Infinity,Infinity,-Infinity
238.9593,28,12,16,2.931094,8.234534,31.05402,4.773063,5.726751,26.93638,159.6676,3.939063,22.53661,21.84157,0.04689788,0.0386265,3.808424,0,0,0,-Infinity,-Infinity,Infinity,-Infinity,-Infinity,Infinity,Infinity,Infinity,-Infinity,Infinity,-Infinity
239.9556,28,12,16,2.931094,8.234534,31.05402,4.773063,5.726751,26.93638,159.6676,3.939063,22.53661,21.84157,0.04689788,0.0386265,3.808424,0,0,0,-Infinity,-Infinity,Infinity,-Infinity,-Infinity,Infinity,Infinity,Infinity,-Infinity,Infinity,-Infinity
241.0584,27,11,16,2.964469,8.258481,30.51137,4.450973,5.776963,26.44267,162.1786,3.925542,23.02367,22.31335,0.04780529,0.03872157,2.829323,0,0,0,-Infinity,-Infinity,Infinity,-Infinity,-Infinity,Infinity,Infinity,Infinity,-Infinity,Infinity,-Infinity
242.1639,27,11,16,2.964469,8.258481,30.51137,4.450973,5.776963,26.44267,162.1786,3.925542,23.02367,22.31335,0.04780529,0.03872157,2.829323,0,0,0,-Infinity,-Infinity,Infinity,-Infinity,-Infinity,Infinity,Infinity,Infinity,-Infinity,Infinity,-Infinity
243.2222,25,10,15,2.978784,8.591275,29.88844,4.108886,5.4049,26.99317,162.9995,4.009443,21.53329,21.36577,0.04906677,0.0375758,2.569169,0,0,0,-Infinity,-Infinity,Infinity,-Infinity,-Infinity,Infinity,Infinity,Infinity,-Infinity,Infinity,-Infinity
244.2231,25,10,15,2.978784,8.591275,29.88844,4.108886,5.4049,26.99317,162.9995,4.009443,21.53329,21.36577,0.04906677,0.0375758,2.569169,0,0,0,-Infinity,-Infinity,Infinity,-Infinity,-Infinity,Infinity,Infinity,Infinity,-Infinity,Infinity,-Infinity
245.248,25,10,15,2.978784,8.591275,29.88844,4.108886,5.4049,26.99317,162.9995,4.009443,21.53329,21.36577,0.04906677,0.0375758,2.569169,0,0,0,-Infinity,-Infinity,Infinity,-Infinity,-Infinity,Infinity,Infinity,Infinity,-Infinity,Infinity,-Infinity
246.3391,25,10,15,2.978784,8.591275,29.88844,4.108886,5.4049,26.99317,162.9995,4.009443,21.53329,21.36577,0.04906677,0.0375758,2.569169,0,0,0,-Infinity,-Infinity,Infinity,-Infinity,-Infinity,Infinity,Infinity,Infinity,-Infinity,Infinity,-Infinity
247.4062,24,10,14,3.012511,8.662875,29.0828,4.223083,5.449162,26.91525,163.6741,4.033862,22.12377,21.33026,0.04862935,0.03793562,2.434443,0,0,0,-Infinity,-Infinity,Infinity,-Infinity,-Infinity,Infinity,Infinity,Infinity,-Infinity,Infinity,-Infinity
248.4139,24,10,14,3.012511,8.662875,29.0828,4.223083,5.449162,26.91525,163.6741,4.033862,22.12377,21.33026,0.04862935,0.03793562,2.434443,0,0,0,-Infinity,-Infinity,Infinity,-Infinity,-Infinity,Infinity,Infinity,Infinity,-Infinity,Infinity,-Infinity
249.4246,24,10,14,3.012511,8.662875,29.0828,4.223083,5.449162,26.91525,163.6741,4.033862,22.12377,21.33026,0.04862935,0.03793562,2.434443,0,0,0,-Infinity,-Infinity,Infinity,-Infinity,-Infinity,Infinity,Infinity,Infinity,-Infinity,Infinity,-Infinity
250.4433,24,10,14,3.012511,8.662875,29.0828,4.223083,5.449162,26.91525,163.6741,4.033862,22.12377,21.33026,0.04862935,0.03793562,2.434443,0,0,0,-Infinity,-Infinity,Infinity,-Infinity,-Infinity,Infinity,Infinity,Infinity,-Infinity,Infinity,-Infinity
251.4504,24,10,14,3.012511,8.662875,29.0828,4.223083,5.449162,26.91525,163.6741,4.033862,22.12377,21.33026,0.04862935,0.03793562,2.434443,0,0,0,-Infinity,-Infinity,Infinity,-Infinity,-Infinity,Infinity,Infinity,Infinity,-Infinity,Infinity,-Infinity
252.5351,24,10,14,3.012511,8.662875,29.0828,4.223083,5.449162,26.91525,163.6741,4.033862,22.12377,21.33026,0.04862935,0.03793562,2.434443,0,0,0,-Infinity,-Infinity,Infinity,-Infinity,-Infinity,Infinity,Infinity,Infinity,-Infinity,Infinity,-Infinity
253.6,24,10,14,3.012511,8.662875,29.0828,4.223083,5.449162,26.91525,163.6741,4.033862,22.12377,21.33026,0.04862935,0.03793562,2.434443,0,0,0,-Infinity,-Infinity,Infinity,-Infinity,-Infinity,Infinity,Infinity,Infinity,-Infinity,Infinity,-Infinity
254.6604,24,10,14,3.012511,8.662875,29.0828,4.223083,5.449162,26.91525,163.6741,4.033862,22.12377,21.33026,0.04862935,0.03793562,2.434443,0,0,0,-Infinity,-Infinity,Infinity,-Infinity,-Infinity,Infinity,Infinity,Infinity,-Infinity,Infinity,-Infinity
255.704,24,10,14,3.012511,8.662875,29.0828,4.223083,5.449162,26.91525,163.6741,4.033862,22.12377,21.33026,0.04862935,0.03793562,2.434443,0,0,0,-Infinity,-Infinity,Infinity,-Infinity,-Infinity,Infinity,Infinity,Infinity,-Infinity,Infinity,-Infinity
256.7285,24,10,14,3.012511,8.662875,29.0828,4.223083,5.449162,26.91525,163.6741,4.033862,22.12377,21.33026,0.04862935,0.03793562,2.434443,0,0,0,-Infinity,-Infinity,Infinity,-Infinity,-Infinity,Infinity,Infinity,Infinity,-Infinity,Infinity,-Infinity
257.7586,24,10,14,3.012511,8.662875,29.0828,4.223083,5.449162,26.91525,163.6741,4.033862,22.12377,21.33026,0.04862935,0.03793562,2.434443,0,0,0,-Infinity,-Infinity,Infinity,-Infinity,-Infinity,Infinity,Infinity,Infinity,-Infinity,Infinity,-Infinity
258.8145,25,11,14,3.052341,8.692813,29.25381,4.132389,5.653729,27.35879,163.0056,4.02275,21.40116,21.85626,0.04766231,0.03725408,2.370548,0,0,0,-Infinity,-Infinity,Infinity,-Infinity,-Infinity,Infinity,Infinity,Infinity,-Infinity,Infinity,-Infinity
259.8599,25,11,14,3.052341,8.692813,29.25381,4.132389,5.653729,27.35879,163.0056,4.02275,21.40116,21.85626,0.04766231,0.03725408,2.370548,0,0,0,-Infinity,-Infinity,Infinity,-Infinity,-Infinity,Infinity,Infinity,Infinity,-Infinity,Infinity,-Infinity
260.9442,25,11,14,3.052341,8.692813,29.25381,4.132389,5.653729,27.35879,163.0056,4.02275,21.40116,21.85626,0.04766231,0.03725408,2.370548,0,0,0,-Infinity,-Infinity,Infinity,-Infinity,-Infinity,Infinity,Infinity,Infinity,-Infinity,Infinity,-Infinity
262.0001,25,11,14,3.052341,8.692813,29.25381,4.132389,5.653729,27.35879,163.0056,4.02275,21.40116,21.85626,0.04766231,0.03725408,2.370548,0,0,0,-Infinity,-Infinity,Infinity,-Infinity,-Infinity,Infinity,Infinity,Infinity,-Infinity,Infinity,-Infinity
263.0829,25,11,14,3.052341,8.692813,29.25381,4.132389,5.653729,27.35879,163.0056,4.02275,21.40116,21.85626,0.04766231,0.03725408,2.370548,0,0,0,-Infinity,-Infinity,Infinity,-Infinity,-Infinity,Infinity,Infinity,Infinity,-Infinity,Infinity,-Infinity
264.1863,24,11,13,3.027061,8.729211,29.16099,4.166772,5.708194,27.83935,163.333,4.02458,20.92343,22.48841,0.04764353,0.03700931,2.219146,0,0,0,-Infinity,-Infinity,Infinity,-Infinity,-Infinity,Infinity,Infinity,Infinity,-Infinity,Infinity,-Infinity
265.1881,23,11,12,3.027594,8.940424,29.96455,4.283851,5.68908,26.97414,163.4492,3.946722,19.73635,22.07347,0.04799983,0.03623595,2.174992,0,0,0,-Infinity,-Infinity,Infinity,-Infinity,-Infinity,Infinity,Infinity,Infinity,-Infinity,Infinity,-Infinity
266.2858,23,11,12,3.027594,8.940424,29.96455,4.283851,5.68908,26.97414,163.4492,3.946722,19.73635,22.07347,0.04799983,0.03623595,2.174992,0,0,0,-Infinity,-Infinity,Infinity,-Infinity,-Infinity,Infinity,Infinity,Infinity,-Infinity,Infinity,-Infinity
267.3003,24,11,13,3.021609,8.782894,30.43943,4.435035,5.703678,26.615,163.8902,3.916509,20.83219,21.73705,0.04807211,0.03690453,2.101318,0,0,0,-Infinity,-Infinity,Infinity,-Infinity,-Infinity,Infinity,Infinity,Infinity,-Infinity,Infinity,-Infinity
