Time.time,Fish.FishCount,Fish.FishCountMale,Fish.FishCountFemale,Fish.meanViewRadius,Fish.meanImpulseTime,Fish.meanKyuukaku,Fish.meanSoshakuJikan,Fish.meanMatingRestJikan,Fish.meanMatingAge,Fish.meanJumyo,Fish.meanPotentialBenefitOfMovement,Fish.meanMinimumEnergyToMate,Fish.meanMinimumLifeToEat,Fish.meanRelativeBenefitParameter,Fish.meanRelativeCostParameter
30.03945,29,14,15,3.075384,6.998539,30.0659,9.171415,7.938808,32.00793,154.0428,4.332863,18.01507,21.5169,0.03963622,0.03762939
31.03999,29,14,15,3.075384,6.998539,30.0659,9.171415,7.938808,32.00793,154.0428,4.332863,18.01507,21.5169,0.03963622,0.03762939
32.04444,29,14,15,3.075384,6.998539,30.0659,9.171415,7.938808,32.00793,154.0428,4.332863,18.01507,21.5169,0.03963622,0.03762939
33.04519,29,14,15,3.075384,6.998539,30.0659,9.171415,7.938808,32.00793,154.0428,4.332863,18.01507,21.5169,0.03963622,0.03762939
34.04719,29,14,15,3.075384,6.998539,30.0659,9.171415,7.938808,32.00793,154.0428,4.332863,18.01507,21.5169,0.03963622,0.03762939
35.04912,29,14,15,3.075384,6.998539,30.0659,9.171415,7.938808,32.00793,154.0428,4.332863,18.01507,21.5169,0.03963622,0.03762939
36.05073,29,14,15,3.075384,6.998539,30.0659,9.171415,7.938808,32.00793,154.0428,4.332863,18.01507,21.5169,0.03963622,0.03762939
37.05133,28,14,14,3.051204,6.912253,30.24202,9.229266,7.887687,32.34409,153.7594,4.329139,18.09234,21.9559,0.04043824,0.03728009
38.05314,27,13,14,3.040854,6.776546,30.42162,9.145663,8.075265,32.79052,154.6729,4.233967,18.43295,20.92749,0.04144627,0.03783309
39.05505,27,13,14,3.040854,6.776546,30.42162,9.145663,8.075265,32.79052,154.6729,4.233967,18.43295,20.92749,0.04144627,0.03783309
40.0575,27,13,14,3.040854,6.776546,30.42162,9.145663,8.075265,32.79052,154.6729,4.233967,18.43295,20.92749,0.04144627,0.03783309
41.05966,27,13,14,3.040854,6.776546,30.42162,9.145663,8.075265,32.79052,154.6729,4.233967,18.43295,20.92749,0.04144627,0.03783309
42.06116,27,13,14,3.040854,6.776546,30.42162,9.145663,8.075265,32.79052,154.6729,4.233967,18.43295,20.92749,0.04144627,0.03783309
43.06199,27,13,14,3.040854,6.776546,30.42162,9.145663,8.075265,32.79052,154.6729,4.233967,18.43295,20.92749,0.04144627,0.03783309
44.06613,27,13,14,3.040854,6.776546,30.42162,9.145663,8.075265,32.79052,154.6729,4.233967,18.43295,20.92749,0.04144627,0.03783309
45.06775,27,13,14,3.040854,6.776546,30.42162,9.145663,8.075265,32.79052,154.6729,4.233967,18.43295,20.92749,0.04144627,0.03783309
46.06793,27,13,14,3.040854,6.776546,30.42162,9.145663,8.075265,32.79052,154.6729,4.233967,18.43295,20.92749,0.04144627,0.03783309
47.07035,28,14,14,3.044721,6.941948,29.91099,8.82546,8.342938,32.57508,152.8064,4.127123,18.90888,21.47736,0.04167554,0.03818942
48.07284,28,14,14,3.044721,6.941948,29.91099,8.82546,8.342938,32.57508,152.8064,4.127123,18.90888,21.47736,0.04167554,0.03818942
49.07348,27,14,13,3.068063,6.682311,29.31114,8.700705,8.546912,32.1916,151.1812,4.13178,18.49612,20.84787,0.04218768,0.03774689
50.07445,27,14,13,3.068063,6.682311,29.31114,8.700705,8.546912,32.1916,151.1812,4.13178,18.49612,20.84787,0.04218768,0.03774689
51.0755,27,14,13,3.068063,6.682311,29.31114,8.700705,8.546912,32.1916,151.1812,4.13178,18.49612,20.84787,0.04218768,0.03774689
52.07605,27,14,13,3.068063,6.682311,29.31114,8.700705,8.546912,32.1916,151.1812,4.13178,18.49612,20.84787,0.04218768,0.03774689
53.0781,27,14,13,3.068063,6.682311,29.31114,8.700705,8.546912,32.1916,151.1812,4.13178,18.49612,20.84787,0.04218768,0.03774689
54.08059,27,14,13,3.068063,6.682311,29.31114,8.700705,8.546912,32.1916,151.1812,4.13178,18.49612,20.84787,0.04218768,0.03774689
55.08172,27,14,13,3.068063,6.682311,29.31114,8.700705,8.546912,32.1916,151.1812,4.13178,18.49612,20.84787,0.04218768,0.03774689
56.08472,27,14,13,3.068063,6.682311,29.31114,8.700705,8.546912,32.1916,151.1812,4.13178,18.49612,20.84787,0.04218768,0.03774689
57.08611,27,14,13,3.068063,6.682311,29.31114,8.700705,8.546912,32.1916,151.1812,4.13178,18.49612,20.84787,0.04218768,0.03774689
58.09111,27,14,13,3.068063,6.682311,29.31114,8.700705,8.546912,32.1916,151.1812,4.13178,18.49612,20.84787,0.04218768,0.03774689
59.09057,26,13,13,3.062523,6.729699,29.78206,8.471937,8.535847,32.7468,150.2418,4.116636,18.72214,21.46139,0.04277439,0.03823271
60.09158,26,13,13,3.062523,6.729699,29.78206,8.471937,8.535847,32.7468,150.2418,4.116636,18.72214,21.46139,0.04277439,0.03823271
61.09303,27,14,13,3.032575,6.768145,29.80488,8.247892,8.36214,33.24226,148.4484,4.074908,19.21777,21.63125,0.04424224,0.03801297
62.09416,27,14,13,3.032575,6.768145,29.80488,8.247892,8.36214,33.24226,148.4484,4.074908,19.21777,21.63125,0.04424224,0.03801297
63.09626,27,14,13,3.032575,6.768145,29.80488,8.247892,8.36214,33.24226,148.4484,4.074908,19.21777,21.63125,0.04424224,0.03801297
64.09755,28,14,14,3.008232,6.82418,30.06834,8.282311,8.385782,33.57369,147.0533,4.10994,19.51945,22.66546,0.04369983,0.03753308
65.0981,28,14,14,3.008232,6.82418,30.06834,8.282311,8.385782,33.57369,147.0533,4.10994,19.51945,22.66546,0.04369983,0.03753308
66.09807,28,14,14,3.008232,6.82418,30.06834,8.282311,8.385782,33.57369,147.0533,4.10994,19.51945,22.66546,0.04369983,0.03753308
67.10034,29,14,15,3.004826,6.642717,30.31516,8.447379,8.230278,33.76613,147.6148,4.182685,20.15989,22.96849,0.04277017,0.03684863
68.10097,29,14,15,3.004826,6.642717,30.31516,8.447379,8.230278,33.76613,147.6148,4.182685,20.15989,22.96849,0.04277017,0.03684863
69.10498,29,14,15,3.004826,6.642717,30.31516,8.447379,8.230278,33.76613,147.6148,4.182685,20.15989,22.96849,0.04277017,0.03684863
70.1078,29,14,15,3.004826,6.642717,30.31516,8.447379,8.230278,33.76613,147.6148,4.182685,20.15989,22.96849,0.04277017,0.03684863
71.11153,29,14,15,3.004826,6.642717,30.31516,8.447379,8.230278,33.76613,147.6148,4.182685,20.15989,22.96849,0.04277017,0.03684863
72.1131,29,14,15,3.004826,6.642717,30.31516,8.447379,8.230278,33.76613,147.6148,4.182685,20.15989,22.96849,0.04277017,0.03684863
73.11566,29,14,15,3.004826,6.642717,30.31516,8.447379,8.230278,33.76613,147.6148,4.182685,20.15989,22.96849,0.04277017,0.03684863
74.11856,30,14,16,2.997295,6.784863,30.92118,8.464246,8.078289,33.4894,146.7084,4.084084,19.51961,22.54465,0.0420256,0.03691357
75.12086,30,14,16,2.997295,6.784863,30.92118,8.464246,8.078289,33.4894,146.7084,4.084084,19.51961,22.54465,0.0420256,0.03691357
76.12157,30,14,16,2.997295,6.784863,30.92118,8.464246,8.078289,33.4894,146.7084,4.084084,19.51961,22.54465,0.0420256,0.03691357
77.12223,30,14,16,2.997295,6.784863,30.92118,8.464246,8.078289,33.4894,146.7084,4.084084,19.51961,22.54465,0.0420256,0.03691357
78.12273,30,14,16,2.997295,6.784863,30.92118,8.464246,8.078289,33.4894,146.7084,4.084084,19.51961,22.54465,0.0420256,0.03691357
79.12466,30,14,16,2.997295,6.784863,30.92118,8.464246,8.078289,33.4894,146.7084,4.084084,19.51961,22.54465,0.0420256,0.03691357
80.1254,30,14,16,2.997295,6.784863,30.92118,8.464246,8.078289,33.4894,146.7084,4.084084,19.51961,22.54465,0.0420256,0.03691357
81.12708,30,14,16,2.997295,6.784863,30.92118,8.464246,8.078289,33.4894,146.7084,4.084084,19.51961,22.54465,0.0420256,0.03691357
82.12962,31,14,17,2.985959,6.79815,31.34422,8.330077,8.243338,34.10561,146.6187,4.128841,19.89926,22.58993,0.04116694,0.03649112
83.13003,31,14,17,2.985959,6.79815,31.34422,8.330077,8.243338,34.10561,146.6187,4.128841,19.89926,22.58993,0.04116694,0.03649112
84.1302,32,14,18,2.967443,6.703485,30.88865,8.495983,8.428955,33.54403,145.5507,4.190178,20.32916,22.87932,0.0412311,0.03662834
85.13252,32,14,18,2.967443,6.703485,30.88865,8.495983,8.428955,33.54403,145.5507,4.190178,20.32916,22.87932,0.0412311,0.03662834
86.13556,32,14,18,2.967443,6.703485,30.88865,8.495983,8.428955,33.54403,145.5507,4.190178,20.32916,22.87932,0.0412311,0.03662834
87.13728,32,14,18,2.967443,6.703485,30.88865,8.495983,8.428955,33.54403,145.5507,4.190178,20.32916,22.87932,0.0412311,0.03662834
88.13863,32,14,18,2.967443,6.703485,30.88865,8.495983,8.428955,33.54403,145.5507,4.190178,20.32916,22.87932,0.0412311,0.03662834
89.14077,32,14,18,2.967443,6.703485,30.88865,8.495983,8.428955,33.54403,145.5507,4.190178,20.32916,22.87932,0.0412311,0.03662834
90.14247,33,14,19,2.977115,6.557602,31.04435,8.635238,8.30964,33.26379,145.9123,4.182519,20.25171,22.34833,0.04049298,0.03617853
91.1422,34,15,19,3.005431,6.642144,30.90767,8.633483,8.152254,33.18634,146.0889,4.078492,20.17122,22.03613,0.04057127,0.03589626
92.14257,34,15,19,3.005431,6.642144,30.90767,8.633483,8.152254,33.18634,146.0889,4.078492,20.17122,22.03613,0.04057127,0.03589626
93.14509,34,15,19,3.005431,6.642144,30.90767,8.633483,8.152254,33.18634,146.0889,4.078492,20.17122,22.03613,0.04057127,0.03589626
94.14629,35,16,19,3.003547,6.562643,30.41014,8.638011,8.051211,33.54619,146.9331,3.969101,20.23547,22.05571,0.04098716,0.03563595
95.14912,35,16,19,3.003547,6.562643,30.41014,8.638011,8.051211,33.54619,146.9331,3.969101,20.23547,22.05571,0.04098716,0.03563595
96.14935,35,16,19,3.003547,6.562643,30.41014,8.638011,8.051211,33.54619,146.9331,3.969101,20.23547,22.05571,0.04098716,0.03563595
97.15067,37,18,19,2.992964,6.528698,31.19609,8.607758,7.891063,34.28238,146.5652,4.018021,20.41853,22.36423,0.04113738,0.03654604
98.15145,37,18,19,2.992964,6.528698,31.19609,8.607758,7.891063,34.28238,146.5652,4.018021,20.41853,22.36423,0.04113738,0.03654604
99.15864,37,19,18,2.966437,6.33897,31.86325,8.760717,7.67275,34.58776,145.6839,3.975642,20.90622,23.11855,0.04128263,0.0353427
100.1589,39,21,18,2.921037,6.417416,31.86777,8.838786,7.730174,35.16972,144.7921,4.119402,21.00404,23.41773,0.04174685,0.03688959
101.1593,39,21,18,2.921037,6.417416,31.86777,8.838786,7.730174,35.16972,144.7921,4.119402,21.00404,23.41773,0.04174685,0.03688959
102.1628,39,21,18,2.887532,6.314963,31.85645,9.148077,7.582466,35.47401,146.1948,4.157812,20.86679,23.39096,0.04161725,0.03633246
103.167,40,22,18,2.902976,6.389168,32.06268,8.95695,7.559238,35.41959,146.1115,4.090442,20.75545,23.075,0.04101345,0.03600253
104.1691,41,23,18,2.906856,6.316368,32.41528,9.067774,7.505015,35.24916,146.8374,4.164737,20.97531,23.18736,0.04032162,0.03555708
105.1696,40,22,18,2.926477,6.276135,32.33752,8.992167,7.461344,35.0155,147.8834,4.148232,20.82119,22.54816,0.04054582,0.03427603
106.1697,40,22,18,2.926477,6.276135,32.33752,8.992167,7.461344,35.0155,147.8834,4.148232,20.82119,22.54816,0.04054582,0.03427603
107.1748,41,22,19,2.926487,6.173082,32.71369,9.089812,7.383134,35.19623,148.6129,4.131766,21.09378,22.52607,0.03978958,0.03383896
108.1753,40,21,19,2.947155,6.062169,32.44027,9.138862,7.199906,35.3611,149.0209,4.160137,20.98488,22.29515,0.03992342,0.03440555
109.1777,40,21,19,2.947155,6.062169,32.44027,9.138862,7.199906,35.3611,149.0209,4.160137,20.98488,22.29515,0.03992342,0.03440555
110.1816,40,21,19,2.947155,6.062169,32.44027,9.138862,7.199906,35.3611,149.0209,4.160137,20.98488,22.29515,0.03992342,0.03440555
111.183,40,21,19,2.947155,6.062169,32.44027,9.138862,7.199906,35.3611,149.0209,4.160137,20.98488,22.29515,0.03992342,0.03440555
112.1865,39,21,18,2.926086,5.908855,32.25829,9.346233,7.234781,35.51939,149.9675,4.241705,21.51459,22.32949,0.04039219,0.03417911
113.1873,39,21,18,2.926086,5.908855,32.25829,9.346233,7.234781,35.51939,149.9675,4.241705,21.51459,22.32949,0.04039219,0.03417911
114.1882,40,22,18,2.918038,5.9672,32.22682,9.173631,7.151732,35.72852,148.6353,4.203647,21.22222,22.49217,0.04155001,0.03409104
115.189,40,22,18,2.918038,5.9672,32.22682,9.173631,7.151732,35.72852,148.6353,4.203647,21.22222,22.49217,0.04155001,0.03409104
116.1902,40,22,18,2.918038,5.9672,32.22682,9.173631,7.151732,35.72852,148.6353,4.203647,21.22222,22.49217,0.04155001,0.03409104
117.1947,39,21,18,2.924893,6.018138,32.64584,9.381501,6.959275,35.85876,149.4663,4.146883,20.92493,22.0752,0.04134301,0.03396855
118.1973,40,21,19,2.89863,6.081473,32.7971,9.374586,6.86822,36.00355,148.46,4.166823,21.09721,21.80041,0.04110724,0.03402499
119.2,40,21,19,2.89863,6.081473,32.7971,9.374586,6.86822,36.00355,148.46,4.166823,21.09721,21.80041,0.04110724,0.03402499
120.1976,40,21,19,2.933573,6.24049,32.76619,9.148243,7.021225,36.99877,149.2871,4.179999,20.68378,21.18339,0.04001317,0.03268576
121.1996,40,21,19,2.933573,6.24049,32.76619,9.148243,7.021225,36.99877,149.2871,4.179999,20.68378,21.18339,0.04001317,0.03268576
122.1986,40,21,19,2.933573,6.24049,32.76619,9.148243,7.021225,36.99877,149.2871,4.179999,20.68378,21.18339,0.04001317,0.03268576
123.1999,40,21,19,2.933573,6.24049,32.76619,9.148243,7.021225,36.99877,149.2871,4.179999,20.68378,21.18339,0.04001317,0.03268576
124.2029,40,21,19,2.933573,6.24049,32.76619,9.148243,7.021225,36.99877,149.2871,4.179999,20.68378,21.18339,0.04001317,0.03268576
125.2051,40,21,19,2.933573,6.24049,32.76619,9.148243,7.021225,36.99877,149.2871,4.179999,20.68378,21.18339,0.04001317,0.03268576
126.2092,40,21,19,2.933573,6.24049,32.76619,9.148243,7.021225,36.99877,149.2871,4.179999,20.68378,21.18339,0.04001317,0.03268576
127.2102,41,21,20,2.877707,6.296609,33.23443,9.075911,6.978339,36.4566,151.9877,4.20723,21.71424,20.85463,0.04071354,0.03248062
128.2133,40,21,19,2.880177,6.181347,32.8529,9.078974,7.061032,36.73141,152.7769,4.281795,22.23331,21.11967,0.04122055,0.03232273
129.2159,41,22,19,2.874625,6.301265,32.4369,8.877278,6.995453,36.56556,153.5582,4.210676,22.11236,21.09177,0.04077189,0.03213338
130.2164,41,22,19,2.874625,6.301265,32.4369,8.877278,6.995453,36.56556,153.5582,4.210676,22.11236,21.09177,0.04077189,0.03213338
131.2164,40,22,18,2.879311,6.320058,32.25492,8.902503,7.010365,36.73773,154.1365,4.135645,22.42228,20.92255,0.03972897,0.03130237
132.217,41,23,18,2.871326,6.466548,31.90976,8.704871,7.239878,36.56568,153.5704,4.226486,22.22497,21.01916,0.04043448,0.03095085
133.219,42,23,19,2.872203,6.340897,32.07955,8.639406,7.160947,36.5485,153.636,4.281359,22.62,21.24802,0.04127949,0.03052545
134.2213,42,23,19,2.872203,6.340897,32.07955,8.639406,7.160947,36.5485,153.636,4.281359,22.62,21.24802,0.04127949,0.03052545
135.2266,42,23,19,2.872203,6.340897,32.07955,8.639406,7.160947,36.5485,153.636,4.281359,22.62,21.24802,0.04127949,0.03052545
136.228,43,23,20,2.858815,6.404192,32.19793,8.644032,7.105426,36.13267,152.3924,4.300858,22.4745,21.03506,0.04144331,0.03075543
137.2299,44,24,20,2.852494,6.289007,32.55589,8.738643,7.026462,36.32381,151.22,4.288886,22.67745,21.12972,0.04272734,0.0306809
138.2336,45,25,20,2.833645,6.196355,32.74626,8.857171,6.960018,36.28964,152.1278,4.228657,22.67236,21.40921,0.04207585,0.03030362
139.2369,44,25,19,2.851059,6.233889,33.25566,8.835964,6.781145,36.10798,152.4358,4.143812,22.87631,21.35669,0.04136579,0.03053232
140.2414,44,25,19,2.851059,6.233889,33.25566,8.835964,6.781145,36.10798,152.4358,4.143812,22.87631,21.35669,0.04136579,0.03053232
141.2461,44,25,19,2.851059,6.233889,33.25566,8.835964,6.781145,36.10798,152.4358,4.143812,22.87631,21.35669,0.04136579,0.03053232
142.2465,44,25,19,2.851059,6.233889,33.25566,8.835964,6.781145,36.10798,152.4358,4.143812,22.87631,21.35669,0.04136579,0.03053232
143.2477,43,25,18,2.853492,6.213256,33.2931,8.927017,6.839159,35.82005,152.6646,4.181536,22.7018,21.31095,0.04202937,0.0303063
144.2481,44,25,19,2.843592,6.092207,33.4669,8.847262,6.753369,35.80215,152.6976,4.243903,23.06983,21.54095,0.04260425,0.02994626
145.2485,43,24,19,2.817017,6.000543,33.59814,8.864719,6.821729,36.19015,152.8788,4.305697,23.22919,21.81594,0.04249503,0.03012556
146.2532,43,24,19,2.817017,6.000543,33.59814,8.864719,6.821729,36.19015,152.8788,4.305697,23.22919,21.81594,0.04249503,0.03012556
147.2576,43,24,19,2.817017,6.000543,33.59814,8.864719,6.821729,36.19015,152.8788,4.305697,23.22919,21.81594,0.04249503,0.03012556
148.2587,44,24,20,2.826647,5.833542,33.38393,9.203472,6.823651,35.17052,153.2897,4.406299,23.5062,22.63633,0.04183141,0.02963436
149.2588,43,23,20,2.819147,5.703908,33.78532,9.413321,6.620245,35.36615,154.4729,4.479879,23.31428,22.31802,0.04169107,0.02921167
150.2613,43,23,20,2.819147,5.703908,33.78532,9.413321,6.620245,35.36615,154.4729,4.479879,23.31428,22.31802,0.04169107,0.02921167
151.2637,43,23,20,2.819147,5.703908,33.78532,9.413321,6.620245,35.36615,154.4729,4.479879,23.31428,22.31802,0.04169107,0.02921167
152.2737,43,23,20,2.819147,5.703908,33.78532,9.413321,6.620245,35.36615,154.4729,4.479879,23.31428,22.31802,0.04169107,0.02921167
153.2727,44,23,21,2.805221,5.610597,33.87256,9.447155,6.581362,35.58076,154.7967,4.534181,23.6409,22.54955,0.04174775,0.02881864
154.2761,44,23,21,2.805221,5.610597,33.87256,9.447155,6.581362,35.58076,154.7967,4.534181,23.6409,22.54955,0.04174775,0.02881864
155.2781,43,22,21,2.821551,5.539533,34.13501,9.342844,6.415977,35.56929,154.7988,4.497891,23.95942,23.01416,0.04102089,0.02876261
156.2801,43,22,21,2.821551,5.539533,34.13501,9.342844,6.415977,35.56929,154.7988,4.497891,23.95942,23.01416,0.04102089,0.02876261
157.2814,43,22,21,2.821551,5.539533,34.13501,9.342844,6.415977,35.56929,154.7988,4.497891,23.95942,23.01416,0.04102089,0.02876261
158.2816,45,23,22,2.850948,5.475103,34.76213,9.398624,6.347769,36.27983,155.3915,4.496816,23.44122,22.65359,0.03982085,0.02914071
159.2896,45,23,22,2.850948,5.475103,34.76213,9.398624,6.347769,36.27983,155.3915,4.496816,23.44122,22.65359,0.03982085,0.02914071
160.2928,46,24,22,2.849003,5.362997,34.87898,9.397252,6.322548,36.50223,155.8368,4.549788,23.74092,22.62052,0.03995231,0.02885249
161.2947,46,23,23,2.865286,5.335159,34.98547,9.311584,6.323708,36.44711,154.5517,4.471756,23.59507,22.4676,0.03871281,0.02925091
162.2953,46,23,23,2.865286,5.335159,34.98547,9.311584,6.323708,36.44711,154.5517,4.471756,23.59507,22.4676,0.03871281,0.02925091
163.2963,47,23,24,2.843302,5.340545,34.65542,9.505655,6.387552,36.3194,157.1171,4.495836,23.27633,23.06696,0.03818036,0.02901024
164.2974,47,23,24,2.843302,5.340545,34.65542,9.505655,6.387552,36.3194,157.1171,4.495836,23.27633,23.06696,0.03818036,0.02901024
165.3,46,22,24,2.828911,5.254836,34.53694,9.679626,6.381773,36.38511,157.427,4.561767,23.42553,23.33467,0.03863069,0.02913795
166.3068,45,22,23,2.822527,5.341614,34.4918,9.615814,6.39823,36.26694,157.2402,4.578409,23.21206,23.3465,0.03906141,0.0293447
167.3065,45,22,23,2.822527,5.341614,34.4918,9.615814,6.39823,36.26694,157.2402,4.578409,23.21206,23.3465,0.03906141,0.0293447
168.309,44,21,23,2.796008,5.326514,34.98186,9.544186,6.510696,36.4402,157.0057,4.5448,23.67438,23.79268,0.0395689,0.02873009
169.3111,44,21,23,2.796008,5.326514,34.98186,9.544186,6.510696,36.4402,157.0057,4.5448,23.67438,23.79268,0.0395689,0.02873009
170.3134,44,21,23,2.796008,5.326514,34.98186,9.544186,6.510696,36.4402,157.0057,4.5448,23.67438,23.79268,0.0395689,0.02873009
171.3216,45,22,23,2.804413,5.311974,35.03442,9.528526,6.486308,36.51664,157.1436,4.448861,23.67673,23.79898,0.0397175,0.02839768
172.322,45,23,22,2.79234,5.147761,34.9446,9.503524,6.374976,36.86258,156.6786,4.578992,23.8033,24.33401,0.04134564,0.02886137
173.3239,46,23,23,2.78056,5.086234,35.18904,9.456304,6.328641,36.91362,156.6178,4.599864,23.58955,24.29795,0.04170974,0.02859154
174.3287,45,23,22,2.790106,5.013992,35.14476,9.46174,6.268741,36.78899,157.6674,4.589732,23.49898,23.71371,0.04199095,0.02868077
175.3321,45,23,22,2.790106,5.013992,35.14476,9.46174,6.268741,36.78899,157.6674,4.589732,23.49898,23.71371,0.04199095,0.02868077
176.332,45,23,22,2.790106,5.013992,35.14476,9.46174,6.268741,36.78899,157.6674,4.589732,23.49898,23.71371,0.04199095,0.02868077
177.3357,45,23,22,2.790106,5.013992,35.14476,9.46174,6.268741,36.78899,157.6674,4.589732,23.49898,23.71371,0.04199095,0.02868077
178.3385,45,23,22,2.790106,5.013992,35.14476,9.46174,6.268741,36.78899,157.6674,4.589732,23.49898,23.71371,0.04199095,0.02868077
179.3393,45,23,22,2.790106,5.013992,35.14476,9.46174,6.268741,36.78899,157.6674,4.589732,23.49898,23.71371,0.04199095,0.02868077
180.3398,46,24,22,2.805533,4.93468,35.14251,9.454813,6.231041,36.4654,157.7978,4.535514,23.40137,23.97864,0.04148993,0.02862001
181.3422,47,24,23,2.819298,5.01544,35.02741,9.504869,6.233967,36.54909,157.8434,4.528513,23.14944,24.08745,0.04265615,0.02863284
182.3436,49,26,23,2.837262,5.003922,34.89548,9.60111,6.163844,36.60426,157.9518,4.546463,22.70658,23.75382,0.04147862,0.02877917
183.3466,50,27,23,2.827914,4.937211,34.44908,9.626079,6.105517,36.24949,158.8816,4.534608,22.89133,23.71006,0.0417216,0.02855356
184.3482,48,26,22,2.804467,4.890894,34.55566,9.544572,5.974963,36.58952,157.8318,4.508321,22.8792,23.7965,0.04219084,0.02860478
185.3537,45,24,21,2.791283,4.65381,34.42178,9.679933,6.077783,36.40453,156.0244,4.52712,23.31178,24.37523,0.04398163,0.02875091
186.3574,45,24,21,2.791283,4.65381,34.42178,9.679933,6.077783,36.40453,156.0244,4.52712,23.31178,24.37523,0.04398163,0.02875091
