Time.time,Fish.FishCount,Fish.FishCountMale,Fish.FishCountFemale,Fish.meanViewRadius,Fish.meanImpulseTime,Fish.meanKyuukaku,Fish.meanSoshakuJikan,Fish.meanMatingRestJikan,Fish.meanMatingAge,Fish.meanJumyo,Fish.meanPotentialBenefitOfMovement,Fish.meanMinimumEnergyToMate,Fish.meanMinimumLifeToEat,Fish.meanRelativeBenefitParameter,Fish.meanRelativeCostParameter
0,12,6,6,2.923835,8.351422,30.32425,7.989076,7.516807,33.96586,158.2564,4.206156,28.22235,23.01098,0.04401886,0.03926653
0.9884486,12,6,6,2.923835,8.351422,30.32425,7.989076,7.516807,33.96586,158.2564,4.206156,28.22235,23.01098,0.04401886,0.03926653
1.989066,12,6,6,2.923835,8.351422,30.32425,7.989076,7.516807,33.96586,158.2564,4.206156,28.22235,23.01098,0.04401886,0.03926653
2.987964,12,6,6,2.923835,8.351422,30.32425,7.989076,7.516807,33.96586,158.2564,4.206156,28.22235,23.01098,0.04401886,0.03926653
3.9915,12,6,6,2.923835,8.351422,30.32425,7.989076,7.516807,33.96586,158.2564,4.206156,28.22235,23.01098,0.04401886,0.03926653
4.990387,12,6,6,2.923835,8.351422,30.32425,7.989076,7.516807,33.96586,158.2564,4.206156,28.22235,23.01098,0.04401886,0.03926653
5.996178,12,6,6,2.923835,8.351422,30.32425,7.989076,7.516807,33.96586,158.2564,4.206156,28.22235,23.01098,0.04401886,0.03926653
7.000101,12,6,6,2.923835,8.351422,30.32425,7.989076,7.516807,33.96586,158.2564,4.206156,28.22235,23.01098,0.04401886,0.03926653
8.003354,12,6,6,2.923835,8.351422,30.32425,7.989076,7.516807,33.96586,158.2564,4.206156,28.22235,23.01098,0.04401886,0.03926653
9.005658,12,6,6,2.923835,8.351422,30.32425,7.989076,7.516807,33.96586,158.2564,4.206156,28.22235,23.01098,0.04401886,0.03926653
10.01184,12,6,6,2.923835,8.351422,30.32425,7.989076,7.516807,33.96586,158.2564,4.206156,28.22235,23.01098,0.04401886,0.03926653
11.01154,12,6,6,2.923835,8.351422,30.32425,7.989076,7.516807,33.96586,158.2564,4.206156,28.22235,23.01098,0.04401886,0.03926653
12.01285,12,6,6,2.923835,8.351422,30.32425,7.989076,7.516807,33.96586,158.2564,4.206156,28.22235,23.01098,0.04401886,0.03926653
13.01495,12,6,6,2.923835,8.351422,30.32425,7.989076,7.516807,33.96586,158.2564,4.206156,28.22235,23.01098,0.04401886,0.03926653
14.01696,12,6,6,2.923835,8.351422,30.32425,7.989076,7.516807,33.96586,158.2564,4.206156,28.22235,23.01098,0.04401886,0.03926653
15.01994,12,6,6,2.923835,8.351422,30.32425,7.989076,7.516807,33.96586,158.2564,4.206156,28.22235,23.01098,0.04401886,0.03926653
16.02248,12,6,6,2.923835,8.351422,30.32425,7.989076,7.516807,33.96586,158.2564,4.206156,28.22235,23.01098,0.04401886,0.03926653
