Time.time,Fish.FishCount,Fish.FishCountMale,Fish.FishCountFemale,Fish.meanViewRadius,Fish.meanImpulseTime,Fish.meanKyuukaku,Fish.meanSoshakuJikan,Fish.meanMatingRestJikan,Fish.meanMatingAge,Fish.meanJumyo,Fish.meanPotentialBenefitOfMovement,Fish.meanMinimumEnergyToMate,Fish.meanMinimumLifeToEat,Fish.meanRelativeBenefitParameter,Fish.meanRelativeCostParameter,Fish.meanMinimumDistanceFromPredator,Predator.FishCount, Predator.FishCountMale, Predator.FishCountFemale,Predator.meanViewRadius,Predator.meanImpulseTime,Predator.meanSoshakuJikan,Predator.meanMatingRestJikan,Predator.meanMatingAge,Predator.meanJumyo,Predator.meanPotentialBenefitOfMovement,Predator.meanMinimumEnergyToMate,Predator.meanMinimumLifeToEat,Predator.meanRelativeBenefitParameter,Predator.meanRelativeCostParameter
16.11696,947,473,474,3.000532,2.934345,30.15473,7.801618,7.482396,29.59225,150.0155,4.376828,50.16066,21.03396,0.03898169,0.03816579,3.042897,20,10,10,2.86257,3.136477,4.313315,7.074906,27.71373,186.3574,7.984282,26.34638,25.20329,0.03371592,0.03852431
17.12667,947,473,474,3.000532,2.934345,30.15473,7.801618,7.482396,29.59225,150.0155,4.376828,50.16066,21.03396,0.03898169,0.03816579,3.042897,20,10,10,2.86257,3.136477,4.313315,7.074906,27.71373,186.3574,7.984282,26.34638,25.20329,0.03371592,0.03852431
18.14216,947,473,474,3.000532,2.934345,30.15473,7.801618,7.482396,29.59225,150.0155,4.376828,50.16066,21.03396,0.03898169,0.03816579,3.042897,20,10,10,2.86257,3.136477,4.313315,7.074906,27.71373,186.3574,7.984282,26.34638,25.20329,0.03371592,0.03852431
19.1678,947,473,474,3.000532,2.934345,30.15473,7.801618,7.482396,29.59225,150.0155,4.376828,50.16066,21.03396,0.03898169,0.03816579,3.042897,20,10,10,2.86257,3.136477,4.313315,7.074906,27.71373,186.3574,7.984282,26.34638,25.20329,0.03371592,0.03852431
20.196,946,472,474,3.000067,2.933257,30.14897,7.795438,7.477824,29.59325,150.025,4.377532,50.13184,21.03018,0.03898795,0.03817898,3.042708,20,10,10,2.86257,3.136477,4.313315,7.074906,27.71373,186.3574,7.984282,26.34638,25.20329,0.03371592,0.03852431
21.50125,946,472,474,3.000067,2.933257,30.14897,7.795438,7.477824,29.59325,150.025,4.377532,50.13184,21.03018,0.03898795,0.03817898,3.042708,20,10,10,2.86257,3.136477,4.313315,7.074906,27.71373,186.3574,7.984282,26.34638,25.20329,0.03371592,0.03852431
22.31837,945,472,473,2.999991,2.935121,30.13533,7.797958,7.476727,29.60992,150.0124,4.37759,50.08339,21.04538,0.03892597,0.03819542,3.040684,20,10,10,2.86257,3.136477,4.313315,7.074906,27.71373,186.3574,7.984282,26.34638,25.20329,0.03371592,0.03852431
23.50531,948,472,476,2.996933,2.934166,30.13544,7.78304,7.488996,29.55951,149.9875,4.378776,50.05444,21.06257,0.03889199,0.03826227,3.035335,20,10,10,2.86257,3.136477,4.313315,7.074906,27.71373,186.3574,7.984282,26.34638,25.20329,0.03371592,0.03852431
24.52497,947,472,475,2.996476,2.936023,30.15457,7.784444,7.489402,29.54036,149.9453,4.375056,50.08416,21.08199,0.03892175,0.03826813,3.037025,20,10,10,2.86257,3.136477,4.313315,7.074906,27.71373,186.3574,7.984282,26.34638,25.20329,0.03371592,0.03852431
25.61201,945,470,475,2.994853,2.938783,30.1673,7.787404,7.490716,29.54063,149.9369,4.372113,50.13424,21.08442,0.03894713,0.03825197,3.038349,20,10,10,2.86257,3.136477,4.313315,7.074906,27.71373,186.3574,7.984282,26.34638,25.20329,0.03371592,0.03852431
