Time.time,Fish.FishCount,Fish.FishCountMale,Fish.FishCountFemale,Fish.meanViewRadius,Fish.meanImpulseTime,Fish.meanKyuukaku,Fish.meanSoshakuJikan,Fish.meanMatingRestJikan,Fish.meanMatingAge,Fish.meanJumyo,Fish.meanPotentialBenefitOfMovement,Fish.meanMinimumEnergyToMate,Fish.meanMinimumLifeToEat,Fish.meanRelativeBenefitParameter,Fish.meanRelativeCostParameter,Fish.meanMinimumDistanceFromPredator,Predator.FishCount, Predator.FishCountMale, Predator.FishCountFemale,Predator.meanViewRadius,Predator.meanImpulseTime,Predator.meanSoshakuJikan,Predator.meanMatingRestJikan,Predator.meanMatingAge,Predator.meanJumyo,Predator.meanPotentialBenefitOfMovement,Predator.meanMinimumEnergyToMate,Predator.meanMinimumLifeToEat,Predator.meanRelativeBenefitParameter,Predator.meanRelativeCostParameter
168.6693,13,9,4,2.936099,11.26622,34.64677,8.037248,8.204286,33.93998,189.253,2.710922,44.60545,18.84202,0.06670441,0.01647774,2.965156,58,37,21,3.090621,4.581669,4.992538,8.041772,31.54658,209.5907,6.397703,26.68655,20.7853,0.0384075,0.04167623
169.7702,11,7,4,2.976151,11.03315,35.19883,7.465164,8.012811,35.37535,189.9226,2.415006,42.84909,19.45866,0.06531119,0.0157302,2.892882,57,36,21,3.111177,4.602567,5.019946,8.135094,31.93778,209.918,6.412613,26.28675,20.76681,0.03863009,0.04223214
170.8548,10,6,4,3.041667,11.46082,35.65935,7.733988,7.681696,34.9161,191.8996,2.374387,40.2279,21.14455,0.06491841,0.01572595,2.908985,56,35,21,3.123897,4.661458,4.942523,8.128467,31.70451,209.3533,6.429827,26.56174,20.79737,0.03821363,0.0427246
171.8926,9,5,4,3.082921,12.38635,34.27567,8.193172,8.106194,33.73647,194.2334,2.376652,39.85873,22.26154,0.06544461,0.01615071,3.112022,56,35,21,3.123897,4.661458,4.942523,8.128467,31.70451,209.3533,6.429827,26.56174,20.79737,0.03821363,0.0427246
172.9547,9,5,4,3.082921,12.38635,34.27567,8.193172,8.106194,33.73647,194.2334,2.376652,39.85873,22.26154,0.06544461,0.01615071,3.112022,55,34,21,3.112541,4.724196,4.858684,8.122373,31.91451,208.6851,6.468349,26.85629,20.64508,0.03783583,0.04294593
173.9801,9,5,4,3.082921,12.38635,34.27567,8.193172,8.106194,33.73647,194.2334,2.376652,39.85873,22.26154,0.06544461,0.01615071,3.112022,54,33,21,3.130987,4.650332,4.817939,8.038203,32.03235,209.3356,6.448518,26.97643,20.55963,0.03789085,0.04330343
175.0005,9,5,4,3.082921,12.38635,34.27567,8.193172,8.106194,33.73647,194.2334,2.376652,39.85873,22.26154,0.06544461,0.01615071,3.112022,53,33,20,3.123669,4.664426,4.87031,8.115868,32.33765,209.1426,6.48772,26.67462,20.63442,0.03792682,0.04392736
176.1289,8,4,4,3.057963,11.89717,33.38003,8.582932,8.727919,33.43632,196.6069,2.40573,33.24362,20.40536,0.06286083,0.01464947,3.071079,52,32,20,3.140283,4.603992,4.777299,8.030394,32.70397,208.8235,6.498088,26.3878,20.64507,0.03688782,0.04456667
177.1313,8,4,4,3.057963,11.89717,33.38003,8.582932,8.727919,33.43632,196.6069,2.40573,33.24362,20.40536,0.06286083,0.01464947,3.071079,52,32,20,3.140283,4.603992,4.777299,8.030394,32.70397,208.8235,6.498088,26.3878,20.64507,0.03688782,0.04456667
178.1421,8,4,4,3.057963,11.89717,33.38003,8.582932,8.727919,33.43632,196.6069,2.40573,33.24362,20.40536,0.06286083,0.01464947,3.071079,52,32,20,3.140283,4.603992,4.777299,8.030394,32.70397,208.8235,6.498088,26.3878,20.64507,0.03688782,0.04456667
179.1804,7,3,4,3.070544,12.28343,31.55856,8.082551,8.273337,32.60385,199.2067,2.304453,31.80221,21.26554,0.0689593,0.01306722,2.824727,51,32,19,3.143003,4.683306,4.816941,7.958384,32.45468,209.4194,6.486454,26.25951,20.60412,0.03702844,0.04513657
180.2229,6,2,4,3.086938,13.01564,32.91793,8.873946,8.950455,30.44809,202.5378,2.480376,34.91199,20.13751,0.06537192,0.01187982,2.635478,49,32,17,3.117702,4.603951,4.92141,7.879538,32.35522,209.3658,6.408298,26.58772,20.56309,0.03755728,0.0457225
181.3087,6,2,4,3.086938,13.01564,32.91793,8.873946,8.950455,30.44809,202.5378,2.480376,34.91199,20.13751,0.06537192,0.01187982,2.635478,41,25,16,3.1035,4.583744,4.994898,8.096005,32.35377,211.5402,6.587101,29.03734,19.63231,0.0398373,0.04930693
182.3989,6,2,4,3.086938,13.01564,32.91793,8.873946,8.950455,30.44809,202.5378,2.480376,34.91199,20.13751,0.06537192,0.01187982,2.635478,39,24,15,3.132752,4.563294,4.941106,8.167316,32.48996,212.6547,6.64877,29.50261,19.23824,0.04043298,0.05067249
183.4467,6,2,4,3.086938,13.01564,32.91793,8.873946,8.950455,30.44809,202.5378,2.480376,34.91199,20.13751,0.06537192,0.01187982,2.635478,39,24,15,3.132752,4.563294,4.941106,8.167316,32.48996,212.6547,6.64877,29.50261,19.23824,0.04043298,0.05067249
184.483,6,2,4,3.086938,13.01564,32.91793,8.873946,8.950455,30.44809,202.5378,2.480376,34.91199,20.13751,0.06537192,0.01187982,2.635478,40,25,15,3.103838,4.690438,5.035487,8.271109,32.60499,213.1164,6.59477,29.85432,19.64389,0.04116144,0.0506764
185.5699,5,1,4,3.087599,12.34492,30.09441,8.201866,9.425043,30.05181,206.0755,2.757717,37.95837,19.54692,0.07163429,0.01071834,2.445738,40,25,15,3.103838,4.690438,5.035487,8.271109,32.60499,213.1164,6.59477,29.85432,19.64389,0.04116144,0.0506764
186.6506,4,0,4,3.104761,11.71504,33.79497,7.842506,9.145747,34.19728,211.1898,2.636013,33.80946,18.7407,0.0692097,0.008261384,2.618197,38,24,14,3.124007,4.736027,5.064697,8.093758,32.28778,213.9027,6.557982,29.61702,19.0906,0.04013908,0.04943427
187.7282,3,-1,4,3.348861,13.11928,30.97961,6.916243,8.620661,32.65888,219.1018,1.352007,43.82587,20.08364,0.08227888,-0.001811221,3.136328,38,24,14,3.124007,4.736027,5.064697,8.093758,32.28778,213.9027,6.557982,29.61702,19.0906,0.04013908,0.04943427
188.7498,3,-1,4,3.348861,13.11928,30.97961,6.916243,8.620661,32.65888,219.1018,1.352007,43.82587,20.08364,0.08227888,-0.001811221,3.136328,37,24,13,3.142069,4.724416,5.122335,8.084321,32.31811,214.6015,6.574965,30.33247,19.24734,0.04056798,0.05029334
189.8112,2,-1,3,3.459766,11.51989,22.58746,3.310805,11.30643,34.19233,233.791,1.294147,36.9945,28.00068,0.09853698,-0.0144058,3.522716,37,24,13,3.142069,4.724416,5.122335,8.084321,32.31811,214.6015,6.574965,30.33247,19.24734,0.04056798,0.05029334
190.8285,1,-1,2,4.551963,9.693886,17.71981,-4.04348,12.82729,53.64465,276.737,-0.4128525,21.79024,26.87651,0.1231209,-0.04229141,4.109583,35,23,12,3.127137,4.658602,5.092608,8.283886,32.68182,214.4678,6.608521,30.37146,19.06783,0.04105346,0.05039348
191.8252,0,-1,1,Infinity,-Infinity,-Infinity,-Infinity,Infinity,Infinity,Infinity,-Infinity,-Infinity,-Infinity,Infinity,-Infinity,Infinity,35,23,12,3.127137,4.658602,5.092608,8.283886,32.68182,214.4678,6.608521,30.37146,19.06783,0.04105346,0.05039348
192.8929,0,-1,1,Infinity,-Infinity,-Infinity,-Infinity,Infinity,Infinity,Infinity,-Infinity,-Infinity,-Infinity,Infinity,-Infinity,Infinity,35,23,12,3.127137,4.658602,5.092608,8.283886,32.68182,214.4678,6.608521,30.37146,19.06783,0.04105346,0.05039348
193.9794,0,-1,1,Infinity,-Infinity,-Infinity,-Infinity,Infinity,Infinity,Infinity,-Infinity,-Infinity,-Infinity,Infinity,-Infinity,Infinity,34,23,11,3.117351,4.510092,5.144412,8.210208,32.82263,215.071,6.550499,30.77355,19.07128,0.04044017,0.04947254
195.0325,0,-1,1,Infinity,-Infinity,-Infinity,-Infinity,Infinity,Infinity,Infinity,-Infinity,-Infinity,-Infinity,Infinity,-Infinity,Infinity,34,23,11,3.117351,4.510092,5.144412,8.210208,32.82263,215.071,6.550499,30.77355,19.07128,0.04044017,0.04947254
196.1138,-1,-1,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,32,21,11,3.11526,4.543865,5.141664,8.381076,33.0293,215.3299,6.527565,32.06747,19.02744,0.03915257,0.05140405
197.1773,-2,-1,-1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,32,21,11,3.11526,4.543865,5.141664,8.381076,33.0293,215.3299,6.527565,32.06747,19.02744,0.03915257,0.05140405
198.1843,-2,-1,-1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,31,20,11,3.123624,4.497441,5.06664,8.481146,32.73598,215.8867,6.40135,32.1526,19.01457,0.03959269,0.051459
199.234,-2,-1,-1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,30,20,10,3.155997,4.497882,5.008199,8.69622,32.23774,216.1613,6.370428,31.97964,19.50118,0.03864687,0.05041243
200.3168,-2,-1,-1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,30,20,10,3.155997,4.497882,5.008199,8.69622,32.23774,216.1613,6.370428,31.97964,19.50118,0.03864687,0.05041243
201.3144,-2,-1,-1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,30,20,10,3.155997,4.497882,5.008199,8.69622,32.23774,216.1613,6.370428,31.97964,19.50118,0.03864687,0.05041243
202.3334,-2,-1,-1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,30,20,10,3.155997,4.497882,5.008199,8.69622,32.23774,216.1613,6.370428,31.97964,19.50118,0.03864687,0.05041243
203.377,-2,-1,-1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,27,17,10,3.140767,4.565947,4.900869,8.953995,31.32232,215.9702,6.388218,31.86547,19.84085,0.03952368,0.04980703
204.5359,-2,-1,-1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,27,17,10,3.140767,4.565947,4.900869,8.953995,31.32232,215.9702,6.388218,31.86547,19.84085,0.03952368,0.04980703
205.5848,-2,-1,-1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,26,16,10,3.121874,4.630568,4.826207,9.021022,31.72342,216.3802,6.401323,31.85798,20.56709,0.03966924,0.0509705
206.6441,-2,-1,-1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,25,15,10,3.130842,4.570419,4.841594,8.846706,32.49305,216.7932,6.46162,31.3922,20.21231,0.03757809,0.05255343
207.7021,-2,-1,-1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,25,15,10,3.130842,4.570419,4.841594,8.846706,32.49305,216.7932,6.46162,31.3922,20.21231,0.03757809,0.05255343
208.7795,-2,-1,-1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,24,15,9,3.170065,4.35706,4.925386,8.972479,31.95473,216.4427,6.522339,30.99038,20.64438,0.03806322,0.05137299
209.939,-2,-1,-1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,24,15,9,3.170065,4.35706,4.925386,8.972479,31.95473,216.4427,6.522339,30.99038,20.64438,0.03806322,0.05137299
211.0208,-2,-1,-1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,20,12,8,3.067325,4.786423,4.773352,8.826138,33.27344,215.3438,6.646838,33.3549,19.16998,0.04198256,0.04609073
212.1501,-2,-1,-1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,20,12,8,3.067325,4.786423,4.773352,8.826138,33.27344,215.3438,6.646838,33.3549,19.16998,0.04198256,0.04609073
213.1718,-2,-1,-1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,20,12,8,3.067325,4.786423,4.773352,8.826138,33.27344,215.3438,6.646838,33.3549,19.16998,0.04198256,0.04609073
214.1931,-2,-1,-1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,20,12,8,3.067325,4.786423,4.773352,8.826138,33.27344,215.3438,6.646838,33.3549,19.16998,0.04198256,0.04609073
215.2719,-2,-1,-1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,19,11,8,3.033653,4.888481,4.818067,8.604897,33.88057,213.9737,6.771913,34.42734,19.70789,0.04123093,0.04691694
216.3054,-2,-1,-1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,17,10,7,3.047048,4.947632,4.968574,8.239155,33.1128,213.3766,6.87922,33.85567,18.58313,0.04079587,0.04672934
217.4194,-2,-1,-1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,17,10,7,3.047048,4.947632,4.968574,8.239155,33.1128,213.3766,6.87922,33.85567,18.58313,0.04079587,0.04672934
218.495,-2,-1,-1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,16,10,6,3.057567,4.979412,5.086363,8.00526,33.46364,213.0621,6.756839,33.68892,18.83951,0.04259768,0.04432082
219.607,-2,-1,-1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,14,10,4,2.983784,4.972321,5.297323,8.112913,33.86821,212.2286,6.704889,31.96386,19.72235,0.04117465,0.04052124
220.6326,-2,-1,-1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,14,10,4,2.983784,4.972321,5.297323,8.112913,33.86821,212.2286,6.704889,31.96386,19.72235,0.04117465,0.04052124
221.7336,-2,-1,-1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,12,8,4,3.035136,4.595615,5.268681,7.690051,33.49794,210.6628,6.64432,33.30615,19.22287,0.03978228,0.03887865
222.917,-2,-1,-1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,11,8,3,2.993033,4.933435,4.966613,7.682997,34.06222,214.9339,6.538631,32.12545,18.48916,0.04116508,0.03963358
223.8939,-2,-1,-1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,10,7,3,2.928684,4.832418,5.162042,8.035061,35.68219,214.1171,6.777841,32.88694,16.95354,0.04154256,0.04254055
224.9855,-2,-1,-1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,10,7,3,2.928684,4.832418,5.162042,8.035061,35.68219,214.1171,6.777841,32.88694,16.95354,0.04154256,0.04254055
226.1049,-2,-1,-1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,10,7,3,2.928684,4.832418,5.162042,8.035061,35.68219,214.1171,6.777841,32.88694,16.95354,0.04154256,0.04254055
227.1437,-2,-1,-1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,10,7,3,2.928684,4.832418,5.162042,8.035061,35.68219,214.1171,6.777841,32.88694,16.95354,0.04154256,0.04254055
228.2224,-2,-1,-1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,10,7,3,2.928684,4.832418,5.162042,8.035061,35.68219,214.1171,6.777841,32.88694,16.95354,0.04154256,0.04254055
229.346,-2,-1,-1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,10,7,3,2.928684,4.832418,5.162042,8.035061,35.68219,214.1171,6.777841,32.88694,16.95354,0.04154256,0.04254055
230.3738,-2,-1,-1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,10,7,3,2.928684,4.832418,5.162042,8.035061,35.68219,214.1171,6.777841,32.88694,16.95354,0.04154256,0.04254055
231.3693,-2,-1,-1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,10,7,3,2.928684,4.832418,5.162042,8.035061,35.68219,214.1171,6.777841,32.88694,16.95354,0.04154256,0.04254055
232.4579,-2,-1,-1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,10,7,3,2.928684,4.832418,5.162042,8.035061,35.68219,214.1171,6.777841,32.88694,16.95354,0.04154256,0.04254055
233.4754,-2,-1,-1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,10,7,3,2.928684,4.832418,5.162042,8.035061,35.68219,214.1171,6.777841,32.88694,16.95354,0.04154256,0.04254055
234.5257,-2,-1,-1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,8,6,2,2.801537,5.548006,5.094687,7.407008,36.49445,217.0397,6.976732,32.35966,15.04494,0.04558368,0.04726544
235.5159,-2,-1,-1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,8,6,2,2.801537,5.548006,5.094687,7.407008,36.49445,217.0397,6.976732,32.35966,15.04494,0.04558368,0.04726544
236.5388,-2,-1,-1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,8,6,2,2.801537,5.548006,5.094687,7.407008,36.49445,217.0397,6.976732,32.35966,15.04494,0.04558368,0.04726544
237.5875,-2,-1,-1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,8,6,2,2.801537,5.548006,5.094687,7.407008,36.49445,217.0397,6.976732,32.35966,15.04494,0.04558368,0.04726544
238.6443,-2,-1,-1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,8,6,2,2.801537,5.548006,5.094687,7.407008,36.49445,217.0397,6.976732,32.35966,15.04494,0.04558368,0.04726544
239.728,-2,-1,-1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,8,6,2,2.801537,5.548006,5.094687,7.407008,36.49445,217.0397,6.976732,32.35966,15.04494,0.04558368,0.04726544
240.7718,-2,-1,-1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,8,6,2,2.801537,5.548006,5.094687,7.407008,36.49445,217.0397,6.976732,32.35966,15.04494,0.04558368,0.04726544
241.8235,-2,-1,-1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,8,6,2,2.801537,5.548006,5.094687,7.407008,36.49445,217.0397,6.976732,32.35966,15.04494,0.04558368,0.04726544
242.8798,-2,-1,-1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,8,6,2,2.801537,5.548006,5.094687,7.407008,36.49445,217.0397,6.976732,32.35966,15.04494,0.04558368,0.04726544
243.9366,-2,-1,-1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,8,6,2,2.801537,5.548006,5.094687,7.407008,36.49445,217.0397,6.976732,32.35966,15.04494,0.04558368,0.04726544
244.9968,-2,-1,-1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,7,5,2,2.899343,5.920316,5.345976,7.811944,34.93739,213.0901,6.56745,34.08515,14.42266,0.05029887,0.05114608
246.053,-2,-1,-1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,7,5,2,2.899343,5.920316,5.345976,7.811944,34.93739,213.0901,6.56745,34.08515,14.42266,0.05029887,0.05114608
247.136,-2,-1,-1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,7,5,2,2.899343,5.920316,5.345976,7.811944,34.93739,213.0901,6.56745,34.08515,14.42266,0.05029887,0.05114608
248.216,-2,-1,-1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,7,5,2,2.899343,5.920316,5.345976,7.811944,34.93739,213.0901,6.56745,34.08515,14.42266,0.05029887,0.05114608
