Time.time,Fish.FishCount,Fish.FishCountMale,Fish.FishCountFemale,Fish.meanViewRadius,Fish.meanImpulseTime,Fish.meanKyuukaku,Fish.meanSoshakuJikan,Fish.meanMatingRestJikan,Fish.meanMatingAge,Fish.meanJumyo,Fish.meanPotentialBenefitOfMovement,Fish.meanMinimumEnergyToMate,Fish.meanMinimumLifeToEat,Fish.meanRelativeBenefitParameter,Fish.meanRelativeCostParameter,Fish.meanMinimumDistanceFromPredator,Fish.meanEnergyToGiveBirth,Fish.meanNumberOfChildren,Fish.meanMaxEnergy,Fish.meanInitialEnergy,Predator.FishCount, Predator.FishCountMale, Predator.FishCountFemale,Predator.meanViewRadius,Predator.meanImpulseTime,Predator.meanSoshakuJikan,Predator.meanMatingRestJikan,Predator.meanMatingAge,Predator.meanJumyo,Predator.meanPotentialBenefitOfMovement,Predator.meanMinimumEnergyToMate,Predator.meanMinimumLifeToEat,Predator.meanRelativeBenefitParameter,Predator.meanRelativeCostParameter,Predator.meanEnergyToGiveBirth,Predator.meanNumberOfChildren,Predator.meanMaxEnergy,Predator.meanInitialEnergy
14.31324,572,284,288,4.982292,2.994234,29.70311,8.015468,4.793887,9.916611,251.7872,4.544955,29.16339,20.24547,0.03805732,0.03758495,2.991563,99.809863.015733200.616149.6556,20,10,10,4.888807,3.565218,5.537947,7.149179,27.31136,199.5776,7.644766,23.18085,15.55162,0.04022836,0.0388276295.140832.9194.111750
15.64657,586,295,291,4.99688,2.994362,29.59281,8.005726,4.776658,9.839,251.7528,4.53598,29.0907,20.24228,0.03882474,0.03737616,3.028725,99.751123.030716199.896848.96037,20,10,10,4.888807,3.565218,5.537947,7.149179,27.31136,199.5776,7.644766,23.18085,15.55162,0.04022836,0.0388276295.140832.9194.111750
16.66657,594,301,293,4.993915,2.999808,29.51833,8.025455,4.806869,9.806848,251.8557,4.539546,29.03285,20.19703,0.03886309,0.03716758,3.027644,99.529053.04377199.634748.42706,20,10,10,4.888807,3.565218,5.537947,7.149179,27.31136,199.5776,7.644766,23.18085,15.55162,0.04022836,0.0388276295.140832.9194.111750
18.0826,612,308,304,5.007749,2.998669,29.49602,7.954236,4.770118,9.729091,251.3724,4.555042,29.04524,20.27847,0.03852143,0.0373602,3.082191,99.260073.058822198.891447.47924,20,10,10,4.888807,3.565218,5.537947,7.149179,27.31136,199.5776,7.644766,23.18085,15.55162,0.04022836,0.0388276295.140832.9194.111750
19.41594,624,313,311,5.016853,2.995131,29.52698,7.955694,4.759429,9.75666,250.9494,4.601892,28.90608,20.28776,0.03844306,0.03789378,3.089016,98.765433.041666198.756747.05368,20,10,10,4.888807,3.565218,5.537947,7.149179,27.31136,199.5776,7.644766,23.18085,15.55162,0.04022836,0.0388276295.140832.9194.111750
20.74927,644,325,319,5.022496,2.976627,29.7152,7.927248,4.766906,9.77482,250.5948,4.63006,28.98798,20.18859,0.03844877,0.03803744,3.106296,98.830533.065217198.516446.5449,20,10,10,4.888807,3.565218,5.537947,7.149179,27.31136,199.5776,7.644766,23.18085,15.55162,0.04022836,0.0388276295.140832.9194.111750
22.0826,656,328,328,5.023162,2.985193,29.63266,7.871002,4.793633,9.804855,250.2711,4.629005,28.74371,20.43374,0.03838706,0.0380959,3.090949,98.231573.065548199.118145.95329,20,10,10,4.888807,3.565218,5.537947,7.149179,27.31136,199.5776,7.644766,23.18085,15.55162,0.04022836,0.0388276295.140832.9194.111750
23.41594,656,327,329,5.021438,2.986513,29.6762,7.860785,4.814064,9.814456,250.0916,4.628799,28.68893,20.51206,0.03832163,0.03800419,3.086183,98.276053.056402199.446445.93302,20,10,10,4.888807,3.565218,5.537947,7.149179,27.31136,199.5776,7.644766,23.18085,15.55162,0.04022836,0.0388276295.140832.9194.111750
24.74927,660,328,332,5.023604,2.998542,29.56708,7.875866,4.800639,9.765129,249.9415,4.616207,28.733,20.51502,0.03829128,0.03824546,3.091202,98.137733.068182199.574245.69056,20,10,10,4.888807,3.565218,5.537947,7.149179,27.31136,199.5776,7.644766,23.18085,15.55162,0.04022836,0.0388276295.140832.9194.111750
26.0826,660,329,331,5.02337,3.011381,29.63071,7.857481,4.815419,9.747093,250.2363,4.621663,28.59022,20.59051,0.038287,0.03815114,3.073862,98.253613.072727199.785545.54192,20,10,10,4.888807,3.565218,5.537947,7.149179,27.31136,199.5776,7.644766,23.18085,15.55162,0.04022836,0.0388276295.140832.9194.111750
