Time.time,Fish.FishCount,Fish.FishCountMale,Fish.FishCountFemale,Fish.meanViewRadius,Fish.meanImpulseTime,Fish.meanKyuukaku,Fish.meanSoshakuJikan,Fish.meanMatingRestJikan,Fish.meanMatingAge,Fish.meanJumyo,Fish.meanPotentialBenefitOfMovement,Fish.meanMinimumEnergyToMate,Fish.meanMinimumLifeToEat,Fish.meanRelativeBenefitParameter,Fish.meanRelativeCostParameter,Fish.meanMinimumDistanceFromPredator,Fish.meanEnergyToGiveBirth,Fish.meanNumberOfChildren,Fish.meanMaxEnergy,Fish.meanInitialEnergy,Predator.FishCount, Predator.FishCountMale, Predator.FishCountFemale,Predator.meanViewRadius,Predator.meanImpulseTime,Predator.meanSoshakuJikan,Predator.meanMatingRestJikan,Predator.meanMatingAge,Predator.meanJumyo,Predator.meanPotentialBenefitOfMovement,Predator.meanMinimumEnergyToMate,Predator.meanMinimumLifeToEat,Predator.meanRelativeBenefitParameter,Predator.meanRelativeCostParameter,Predator.meanEnergyToGiveBirth,Predator.meanNumberOfChildren,Predator.meanMaxEnergy,Predator.meanInitialEnergy
13.56368,568,289,279,4.998212,2.932768,29.62483,8.014342,5.003546,10.03906,250.2996,4.701142,30.78559,19.50972,0.0398655,0.0376002,3.039693,99.6116,3.028169,200.8671,50,20,10,10,4.912139,3.292657,4.652949,7.225863,33.13783,200.4086,7.42278,19.11774,19.77578,0.03274783,0.05303233111.2178,3,187.5687,50
14.89702,568,289,279,4.998212,2.932768,29.62483,8.014342,5.003546,10.03906,250.2996,4.701142,30.78559,19.50972,0.0398655,0.0376002,3.039693,99.6116,3.028169,200.8671,50,20,10,10,4.912139,3.292657,4.652949,7.225863,33.13783,200.4086,7.42278,19.11774,19.77578,0.03274783,0.05303233111.2178,3,187.5687,50
16.23035,576,292,284,4.996006,2.934227,29.73143,7.939433,5.00667,9.982503,250.0894,4.68505,30.75673,19.69213,0.03959793,0.03744694,3.045252,99.47548,3.03125,201.159,49.32084,20,10,10,4.912139,3.292657,4.652949,7.225863,33.13783,200.4086,7.42278,19.11774,19.77578,0.03274783,0.05303233111.2178,3,187.5687,50
17.56368,581,294,287,5.000371,2.938252,29.67681,7.971062,5.005721,9.980782,250.0872,4.694284,30.70893,19.611,0.03953079,0.0373293,3.036578,99.5544,3.041308,200.7385,49.01287,20,10,10,4.912139,3.292657,4.652949,7.225863,33.13783,200.4086,7.42278,19.11774,19.77578,0.03274783,0.05303233111.2178,3,187.5687,50
18.89702,583,294,289,4.998866,2.936251,29.69535,7.967397,5.002973,9.985666,250.1288,4.679064,30.63573,19.59068,0.03950524,0.03720189,3.033432,99.65579,3.037735,200.8483,49.04236,20,10,10,4.912139,3.292657,4.652949,7.225863,33.13783,200.4086,7.42278,19.11774,19.77578,0.03274783,0.05303233111.2178,3,187.5687,50
20.23035,592,299,293,5.005278,2.918694,29.80277,7.902656,5.023759,9.981212,250.3664,4.702937,30.65168,19.54432,0.03932701,0.03692324,3.029346,99.20425,3.04054,200.4031,48.64875,18,9,9,4.937419,3.248972,4.916083,6.686016,32.17139,201.1031,7.334063,17.75189,21.04857,0.02860316,0.04886424108.3111,2.833333,186.3185,50
21.56368,601,301,300,5.01642,2.921907,30.09557,7.920881,5.012659,9.990724,250.6914,4.735157,30.62664,19.45439,0.03925639,0.03637039,3.034574,98.89761,3.054908,199.5891,48.2309,17,8,9,4.941598,3.178689,4.790569,6.58998,32.06651,198.5811,7.428942,17.65509,20.58001,0.02868238,0.04731248106.2397,2.823529,187.0637,50
22.89702,607,304,303,5.014907,2.925333,30.21953,7.896633,5.020614,9.995295,250.6867,4.72712,30.57993,19.43526,0.03961605,0.03648577,3.036108,98.90776,3.05766,200.2162,48.03292,17,8,9,4.941598,3.178689,4.790569,6.58998,32.06651,198.5811,7.428942,17.65509,20.58001,0.02868238,0.04731248106.2397,2.823529,187.0637,50
24.23035,612,308,304,5.013638,2.926762,30.36045,7.910781,5.007231,10.02309,250.6784,4.713874,30.54789,19.46103,0.03955984,0.03641662,3.062408,98.74191,3.057189,200.1266,48.03922,17,8,9,4.941598,3.178689,4.790569,6.58998,32.06651,198.5811,7.428942,17.65509,20.58001,0.02868238,0.04731248106.2397,2.823529,187.0637,50
25.56368,608,308,300,5.013882,2.927958,30.28597,7.941126,5.006725,10.03424,250.6783,4.731767,30.66464,19.34997,0.03955664,0.03626062,3.074765,99.09932,3.065789,199.3039,48.16945,17,8,9,4.941598,3.178689,4.790569,6.58998,32.06651,198.5811,7.428942,17.65509,20.58001,0.02868238,0.04731248106.2397,2.823529,187.0637,50
