Time.time,Fish.FishCount,Fish.FishCountMale,Fish.FishCountFemale,Fish.meanViewRadius,Fish.meanImpulseTime,Fish.meanKyuukaku,Fish.meanSoshakuJikan,Fish.meanMatingRestJikan,Fish.meanMatingAge,Fish.meanJumyo,Fish.meanPotentialBenefitOfMovement,Fish.meanMinimumEnergyToMate,Fish.meanMinimumLifeToEat,Fish.meanRelativeBenefitParameter,Fish.meanRelativeCostParameter,Fish.meanMinimumDistanceFromPredator,Predator.FishCount, Predator.FishCountMale, Predator.FishCountFemale,Predator.meanViewRadius,Predator.meanImpulseTime,Predator.meanSoshakuJikan,Predator.meanMatingRestJikan,Predator.meanMatingAge,Predator.meanJumyo,Predator.meanPotentialBenefitOfMovement,Predator.meanMinimumEnergyToMate,Predator.meanMinimumLifeToEat,Predator.meanRelativeBenefitParameter,Predator.meanRelativeCostParameter
28.991,891,444,447,2.983504,9.799169,30.56738,7.962862,7.644962,29.96976,150.9414,4.552096,49.21216,20.2291,0.03969777,0.03821086,2.976503,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30.29294,884,441,443,2.981749,9.835048,30.67689,7.973739,7.649019,29.91577,151.0039,4.559895,49.20922,20.2003,0.03986173,0.03826608,2.970733,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31.57711,882,441,441,2.981367,9.844735,30.69999,7.965738,7.642874,29.92922,150.9549,4.557951,49.17984,20.21277,0.03988347,0.03831141,2.971389,0,0,0,0,0,0,0,0,0,0,0,0,0,0
32.63111,874,438,436,2.97947,9.884706,30.78709,7.957961,7.652943,29.91544,150.9808,4.559497,49.15465,20.20857,0.03996104,0.03837533,2.971583,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33.84581,867,434,433,2.979267,9.916701,30.85583,7.942769,7.651026,29.96593,151.0043,4.563685,49.21765,20.20302,0.03998338,0.03834843,2.970093,0,0,0,0,0,0,0,0,0,0,0,0,0,0
34.84235,852,427,425,2.982358,9.982749,31.01334,7.943881,7.626265,29.94548,150.9003,4.560227,49.00213,20.19606,0.04004137,0.03833063,2.963691,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35.85175,843,421,422,2.983468,9.993886,31.13564,7.931081,7.635988,29.89152,150.8564,4.566741,48.98814,20.20076,0.04021516,0.03839492,2.969296,0,0,0,0,0,0,0,0,0,0,0,0,0,0
37.18903,817,408,409,2.974885,10.05427,31.47296,7.985637,7.632072,29.78452,150.7912,4.552263,49.23067,20.18519,0.04027928,0.03822217,2.971563,0,0,0,0,0,0,0,0,0,0,0,0,0,0
38.39963,785,395,390,2.975013,10.10992,31.90899,7.971391,7.607594,29.70675,150.9073,4.563647,49.37779,20.25957,0.04057731,0.03808162,2.975529,0,0,0,0,0,0,0,0,0,0,0,0,0,0
39.3979,778,392,386,2.972903,10.12155,31.99723,7.97155,7.609435,29.73798,150.9776,4.553459,49.40147,20.2754,0.0405859,0.0380482,2.968845,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40.31699,748,378,370,2.974403,10.11341,32.3647,7.938447,7.617904,29.77043,151.2936,4.526232,49.5175,20.346,0.04074303,0.03808769,2.970548,0,0,0,0,0,0,0,0,0,0,0,0,0,0
41.3007,732,373,359,2.973665,10.09563,32.63872,7.932986,7.641009,29.77225,151.3231,4.535686,49.47675,20.33107,0.04094445,0.03789443,2.962132,0,0,0,0,0,0,0,0,0,0,0,0,0,0
42.31683,688,350,338,2.968194,10.09566,33.06764,7.854407,7.609179,29.78712,151.4008,4.509183,49.44569,20.4038,0.04168228,0.03725577,2.951956,0,0,0,0,0,0,0,0,0,0,0,0,0,0
43.31697,678,345,333,2.968361,10.09854,33.08022,7.841827,7.609683,29.79824,151.225,4.502128,49.76358,20.34161,0.04183722,0.03743998,2.949627,0,0,0,0,0,0,0,0,0,0,0,0,0,0
44.33419,639,327,312,2.968448,10.12364,33.19664,7.852005,7.595905,29.47666,151.2061,4.500544,49.95206,20.32439,0.0423142,0.03706121,2.953466,0,0,0,0,0,0,0,0,0,0,0,0,0,0
45.33162,627,321,306,2.96459,10.11411,33.2596,7.878944,7.587373,29.46939,150.9993,4.495111,50.05584,20.39268,0.04253894,0.03705798,2.95232,0,0,0,0,0,0,0,0,0,0,0,0,0,0
46.33366,577,298,279,2.967761,10.06931,33.61684,7.838755,7.698382,29.30614,151.3593,4.516233,49.85074,20.27591,0.04377272,0.03657244,2.935202,0,0,0,0,0,0,0,0,0,0,0,0,0,0
47.35229,566,294,272,2.967852,9.998413,33.6922,7.83519,7.70464,29.17767,151.2915,4.516698,49.71066,20.30816,0.04379654,0.03612694,2.940619,0,0,0,0,0,0,0,0,0,0,0,0,0,0
48.35548,523,271,252,2.964756,9.988326,34.04008,7.793614,7.789441,29.09794,150.747,4.516992,49.77555,20.28883,0.04428639,0.03616368,2.921888,0,0,0,0,0,0,0,0,0,0,0,0,0,0
49.35217,514,268,246,2.95863,9.964878,33.98428,7.783717,7.794293,29.07594,150.8256,4.532281,49.77272,20.25601,0.04464679,0.03588462,2.925838,0,0,0,0,0,0,0,0,0,0,0,0,0,0
50.37075,491,260,231,2.961398,9.929174,34.07418,7.762713,7.756063,29.04652,150.7544,4.517829,49.98951,20.25503,0.04509207,0.03545897,2.931559,0,0,0,0,0,0,0,0,0,0,0,0,0,0
51.3788,481,254,227,2.965788,9.884751,34.03114,7.74036,7.721905,29.03616,150.636,4.528613,49.89472,20.44116,0.04522069,0.03504391,2.929793,0,0,0,0,0,0,0,0,0,0,0,0,0,0
52.38117,459,243,216,2.974188,9.800571,34.15928,7.702863,7.726525,29.15891,150.853,4.502557,49.46973,20.51951,0.04594503,0.03510574,2.935782,0,0,0,0,0,0,0,0,0,0,0,0,0,0
53.39894,450,238,212,2.975,9.777339,34.27512,7.695633,7.736882,29.06119,150.9092,4.485524,49.01442,20.53182,0.04617226,0.03499298,2.937866,0,0,0,0,0,0,0,0,0,0,0,0,0,0
54.39317,431,230,201,2.969203,9.774976,34.67483,7.66822,7.710881,28.95901,150.7382,4.467258,49.02849,20.42079,0.04641303,0.03490612,2.948445,0,0,0,0,0,0,0,0,0,0,0,0,0,0
55.39975,420,225,195,2.971663,9.780266,34.85126,7.665707,7.678363,29.04409,151.1113,4.474667,49.18796,20.41842,0.04667084,0.03489631,2.948937,0,0,0,0,0,0,0,0,0,0,0,0,0,0
56.4044,402,215,187,2.969367,9.752177,35.12567,7.639162,7.739761,29.00428,150.5872,4.444134,48.73973,20.4427,0.04739204,0.03430002,2.92906,0,0,0,0,0,0,0,0,0,0,0,0,0,0
57.41918,396,213,183,2.969042,9.743416,35.29689,7.596298,7.747552,29.00917,150.8169,4.431039,49.23028,20.45553,0.04735928,0.03392786,2.929705,0,0,0,0,0,0,0,0,0,0,0,0,0,0
58.46039,376,201,175,2.971506,9.59688,35.75788,7.678905,7.702346,29.11965,150.8329,4.457402,49.15225,20.54759,0.04807639,0.03384097,2.923556,0,0,0,0,0,0,0,0,0,0,0,0,0,0
59.45624,371,198,173,2.970417,9.558125,35.86181,7.630472,7.691178,29.07527,151.1629,4.469309,49.10468,20.56621,0.04832689,0.03382444,2.918151,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60.47118,358,190,168,2.97905,9.520724,35.95536,7.601117,7.678873,29.05658,151.2465,4.458944,49.26023,20.38237,0.0485965,0.03392273,2.916857,0,0,0,0,0,0,0,0,0,0,0,0,0,0
61.4808,354,188,166,2.980195,9.508864,36.00726,7.608003,7.676547,29.00418,151.189,4.462739,49.29758,20.43238,0.04888251,0.03376817,2.920317,0,0,0,0,0,0,0,0,0,0,0,0,0,0
62.48912,340,182,158,2.979486,9.351611,36.21473,7.671914,7.709698,29.16446,151.3919,4.448912,49.01944,20.23853,0.04990561,0.03354173,2.92212,0,0,0,0,0,0,0,0,0,0,0,0,0,0
63.49385,335,179,156,2.983584,9.347843,36.24862,7.647869,7.67793,29.13519,151.1061,4.459101,49.21655,20.43427,0.05000727,0.03338278,2.922801,0,0,0,0,0,0,0,0,0,0,0,0,0,0
64.50014,328,174,154,2.978938,9.293694,36.17998,7.662714,7.659606,29.16055,151.3034,4.468942,49.48634,20.4846,0.05026221,0.03320668,2.916276,0,0,0,0,0,0,0,0,0,0,0,0,0,0
65.51173,323,170,153,2.973575,9.272413,36.22905,7.63892,7.67294,29.21925,151.31,4.490225,49.33894,20.49649,0.05043942,0.03288737,2.907022,0,0,0,0,0,0,0,0,0,0,0,0,0,0
66.53631,315,167,148,2.973868,9.251448,36.33004,7.609639,7.687617,29.01567,151.3176,4.510411,49.56826,20.70747,0.05082478,0.03295255,2.919903,0,0,0,0,0,0,0,0,0,0,0,0,0,0
67.54281,310,165,145,2.982841,9.210466,36.32616,7.620116,7.626066,28.92481,151.2857,4.497754,49.43573,20.72745,0.05102444,0.03313257,2.925483,0,0,0,0,0,0,0,0,0,0,0,0,0,0
68.57344,306,162,144,2.979489,9.184845,36.38323,7.630511,7.636662,28.87234,151.1703,4.487219,49.49771,20.75831,0.05106866,0.03320723,2.937737,0,0,0,0,0,0,0,0,0,0,0,0,0,0
69.57639,305,162,143,2.981632,9.184068,36.40023,7.644854,7.653584,28.92231,151.2482,4.492468,49.34456,20.74968,0.05098324,0.03328212,2.936681,0,0,0,0,0,0,0,0,0,0,0,0,0,0
70.6022,301,159,142,2.989194,9.200576,36.58418,7.606157,7.657362,28.84367,151.4875,4.49986,49.50521,20.66838,0.05095125,0.03339609,2.935555,0,0,0,0,0,0,0,0,0,0,0,0,0,0
71.62637,297,155,142,2.992438,9.130136,36.63213,7.58206,7.642863,28.91527,151.1921,4.521355,49.59905,20.62196,0.05098483,0.03348043,2.940049,0,0,0,0,0,0,0,0,0,0,0,0,0,0
72.64399,295,155,140,2.994058,9.086942,36.71964,7.609166,7.637813,28.92545,151.0902,4.519845,49.53896,20.56714,0.05082827,0.03359085,2.938114,0,0,0,0,0,0,0,0,0,0,0,0,0,0
73.65451,293,154,139,2.998527,9.063263,36.73443,7.601124,7.623834,28.87634,151.0923,4.525038,49.59716,20.51373,0.0508072,0.03355112,2.941844,0,0,0,0,0,0,0,0,0,0,0,0,0,0
74.65712,290,151,139,3.000402,9.082696,36.8316,7.564733,7.651256,28.75628,151.0824,4.526929,49.91557,20.55267,0.05094449,0.03344517,2.953143,0,0,0,0,0,0,0,0,0,0,0,0,0,0
75.6772,293,152,141,2.996625,9.091909,36.75834,7.518951,7.665975,28.6729,151.241,4.555137,49.63969,20.5988,0.0511464,0.03328136,2.964075,0,0,0,0,0,0,0,0,0,0,0,0,0,0
76.69572,288,151,137,2.997678,9.02914,36.87257,7.513085,7.691607,28.71725,151.3858,4.545644,49.65254,20.54578,0.05152069,0.03306656,2.950486,0,0,0,0,0,0,0,0,0,0,0,0,0,0
77.70274,287,151,136,3.000749,9.008599,36.84743,7.498923,7.685568,28.75233,151.4416,4.536686,49.79628,20.60247,0.05150952,0.0330167,2.957063,0,0,0,0,0,0,0,0,0,0,0,0,0,0
78.72676,282,148,134,3.00695,9.024732,36.82985,7.519476,7.714654,28.85315,151.5079,4.5238,49.64385,20.6462,0.05168999,0.03296519,2.960236,0,0,0,0,0,0,0,0,0,0,0,0,0,0
79.72406,282,148,134,3.00695,9.024732,36.82985,7.519476,7.714654,28.85315,151.5079,4.5238,49.64385,20.6462,0.05168999,0.03296519,2.960236,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80.73686,280,147,133,3.00294,8.98774,36.89744,7.515787,7.701243,28.71808,151.487,4.517645,49.55085,20.68112,0.05189747,0.03311246,2.963919,0,0,0,0,0,0,0,0,0,0,0,0,0,0
81.7654,279,146,133,3.004512,8.98165,36.85535,7.526525,7.718908,28.66249,151.6301,4.52692,49.39401,20.72103,0.05203723,0.03314707,2.970426,0,0,0,0,0,0,0,0,0,0,0,0,0,0
82.7636,278,145,133,3.007232,8.98846,36.92019,7.535803,7.730399,28.61359,151.5633,4.517891,49.3353,20.73544,0.05206622,0.03320311,2.964705,0,0,0,0,0,0,0,0,0,0,0,0,0,0
83.78562,277,144,133,3.004375,8.980803,36.90377,7.520191,7.737094,28.62722,151.6497,4.525375,49.4878,20.73633,0.05216742,0.03328205,2.958625,0,0,0,0,0,0,0,0,0,0,0,0,0,0
84.78631,275,143,132,3.003857,9.004365,36.82764,7.50752,7.713453,28.72766,151.7625,4.528975,49.55394,20.86329,0.0523407,0.0333364,2.960771,0,0,0,0,0,0,0,0,0,0,0,0,0,0
85.82365,274,142,132,3.002929,8.997293,36.79419,7.48513,7.717149,28.72363,151.682,4.538862,49.44793,20.89482,0.05248177,0.03322618,2.960164,0,0,0,0,0,0,0,0,0,0,0,0,0,0
86.82426,271,140,131,3.005436,8.954116,36.97567,7.504629,7.744933,28.68516,151.756,4.547132,49.1929,20.87946,0.05251435,0.03329297,2.949427,0,0,0,0,0,0,0,0,0,0,0,0,0,0
87.84802,270,139,131,3.003177,8.939814,37.01344,7.5203,7.729712,28.64293,151.6526,4.546986,49.2552,20.94983,0.05245,0.03322905,2.955101,0,0,0,0,0,0,0,0,0,0,0,0,0,0
88.88318,270,139,131,3.005053,8.93784,37.06055,7.497563,7.744106,28.74886,151.7227,4.548786,49.2239,20.90607,0.05251774,0.03331235,2.968332,0,0,0,0,0,0,0,0,0,0,0,0,0,0
89.91775,270,139,131,3.005053,8.93784,37.06055,7.497563,7.744106,28.74886,151.7227,4.548786,49.2239,20.90607,0.05251774,0.03331235,2.968332,0,0,0,0,0,0,0,0,0,0,0,0,0,0
90.91917,269,139,130,3.00501,8.925797,37.14496,7.516417,7.736351,28.75535,151.864,4.537744,49.13495,20.93295,0.05252264,0.03339827,2.962622,0,0,0,0,0,0,0,0,0,0,0,0,0,0
91.93549,274,144,130,3.00004,8.990032,37.21859,7.514521,7.752937,28.49687,152.013,4.53672,48.85799,20.86417,0.05314593,0.03373937,2.938977,0,0,0,0,0,0,0,0,0,0,0,0,0,0
92.93547,273,144,129,2.999299,8.995319,37.17501,7.490486,7.765605,28.54282,151.917,4.538695,48.74619,20.84642,0.05317771,0.03378235,2.94025,0,0,0,0,0,0,0,0,0,0,0,0,0,0
93.97997,273,144,129,2.999299,8.995319,37.17501,7.490486,7.765605,28.54282,151.917,4.538695,48.74619,20.84642,0.05317771,0.03378235,2.94025,0,0,0,0,0,0,0,0,0,0,0,0,0,0
94.99492,272,143,129,2.999814,9.009162,37.17705,7.487891,7.756713,28.51502,152.0746,4.547716,48.89285,20.7787,0.05326183,0.03384412,2.938187,0,0,0,0,0,0,0,0,0,0,0,0,0,0
96.0214,270,142,128,2.996359,8.96815,37.26024,7.50436,7.723244,28.63751,152.0305,4.526348,49.01238,20.79339,0.05335226,0.03401191,2.916267,0,0,0,0,0,0,0,0,0,0,0,0,0,0
97.06638,270,142,128,2.996359,8.96815,37.26024,7.50436,7.723244,28.63751,152.0305,4.526348,49.01238,20.79339,0.05335226,0.03401191,2.916267,0,0,0,0,0,0,0,0,0,0,0,0,0,0
98.08934,268,141,127,2.995798,8.929614,37.30697,7.498796,7.733633,28.64561,152.239,4.543756,49.10799,20.75381,0.05348727,0.03374568,2.90589,0,0,0,0,0,0,0,0,0,0,0,0,0,0
99.08575,268,141,127,2.995798,8.929614,37.30697,7.498796,7.733633,28.64561,152.239,4.543756,49.10799,20.75381,0.05348727,0.03374568,2.90589,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100.1219,265,141,124,3.002307,8.919814,37.33927,7.545971,7.711156,28.53754,152.5798,4.550371,48.9143,20.7825,0.05353652,0.03382122,2.909176,0,0,0,0,0,0,0,0,0,0,0,0,0,0
101.1249,263,139,124,2.999768,8.915435,37.34768,7.525331,7.726669,28.61413,152.7206,4.547128,49.00879,20.84541,0.053474,0.03385475,2.911537,0,0,0,0,0,0,0,0,0,0,0,0,0,0
102.1261,260,137,123,3.000384,8.855804,37.26237,7.530379,7.716049,28.69287,153.056,4.550937,48.98373,20.75851,0.05304308,0.03382561,2.918951,0,0,0,0,0,0,0,0,0,0,0,0,0,0
103.1365,260,137,123,3.000384,8.855804,37.26237,7.530379,7.716049,28.69287,153.056,4.550937,48.98373,20.75851,0.05304308,0.03382561,2.918951,0,0,0,0,0,0,0,0,0,0,0,0,0,0
104.1569,255,134,121,3.003436,8.805078,37.3313,7.5242,7.709933,28.76824,153.511,4.554748,48.73048,20.81382,0.05268627,0.03373717,2.931591,0,0,0,0,0,0,0,0,0,0,0,0,0,0
105.1764,253,134,119,3.003819,8.807315,37.3469,7.509676,7.722114,28.84578,153.8936,4.551314,48.91637,20.77704,0.05262544,0.03380273,2.924607,0,0,0,0,0,0,0,0,0,0,0,0,0,0
106.2059,251,134,117,3.002924,8.821032,37.51536,7.518127,7.742527,28.73697,154.2784,4.544052,48.82837,20.82082,0.05234554,0.03394306,2.930968,0,0,0,0,0,0,0,0,0,0,0,0,0,0
107.2108,247,132,115,3.008865,8.805174,37.54428,7.487967,7.79313,28.69899,155.0469,4.560145,48.59531,20.64671,0.0521353,0.03411023,2.923887,0,0,0,0,0,0,0,0,0,0,0,0,0,0
108.2394,245,132,113,3.006545,8.780954,37.53787,7.513351,7.801744,28.60851,155.3397,4.579173,48.78917,20.5629,0.05196124,0.03418894,2.917761,0,0,0,0,0,0,0,0,0,0,0,0,0,0
109.2569,242,131,111,3.00449,8.769044,37.53959,7.530629,7.771977,28.59494,155.9177,4.575348,48.61881,20.44032,0.05194584,0.03432071,2.924129,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110.2891,241,131,110,3.004389,8.76186,37.49922,7.535123,7.781541,28.53413,156.1087,4.588717,48.42826,20.44468,0.05183571,0.03412857,2.921068,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111.3372,239,130,109,3.008307,8.752934,37.48415,7.544022,7.791483,28.62526,156.4892,4.603791,48.27206,20.33106,0.05202329,0.03404415,2.919453,0,0,0,0,0,0,0,0,0,0,0,0,0,0
112.3525,239,130,109,3.008307,8.752934,37.48415,7.544022,7.791483,28.62526,156.4892,4.603791,48.27206,20.33106,0.05202329,0.03404415,2.919453,0,0,0,0,0,0,0,0,0,0,0,0,0,0
113.3744,239,130,109,3.008307,8.752934,37.48415,7.544022,7.791483,28.62526,156.4892,4.603791,48.27206,20.33106,0.05202329,0.03404415,2.919453,0,0,0,0,0,0,0,0,0,0,0,0,0,0
114.4156,241,133,108,3.01925,8.668578,37.58247,7.444122,7.858416,28.84555,157.4012,4.611265,48.10164,20.27198,0.05156337,0.03372902,2.909005,0,0,0,0,0,0,0,0,0,0,0,0,0,0
115.4394,239,131,108,3.022418,8.680181,37.55596,7.41579,7.865515,28.86322,157.7564,4.617614,48.20399,20.24036,0.05163836,0.03377328,2.91207,0,0,0,0,0,0,0,0,0,0,0,0,0,0
116.4516,237,130,107,3.002153,8.503811,37.6437,7.37693,7.905338,28.67149,158.2065,4.652578,47.5443,20.45032,0.05140733,0.03353692,2.922361,0,0,0,0,0,0,0,0,0,0,0,0,0,0
117.461,235,129,106,3.000283,8.514096,37.63029,7.385896,7.924798,28.72982,158.5579,4.662879,47.17083,20.51839,0.05118232,0.03361576,2.911512,0,0,0,0,0,0,0,0,0,0,0,0,0,0
118.4905,232,128,104,3.008405,8.44885,37.52932,7.350386,7.914121,28.84593,159.0516,4.668674,47.13883,20.39655,0.0511577,0.03377197,2.918617,0,0,0,0,0,0,0,0,0,0,0,0,0,0
119.5183,236,129,107,3.027009,8.388014,37.39412,7.437961,7.885326,28.50782,159.4358,4.678514,46.95048,20.51018,0.05100163,0.03339928,2.904696,0,0,0,0,0,0,0,0,0,0,0,0,0,0
120.5514,233,129,104,3.027624,8.337827,37.35776,7.425007,7.887864,28.42462,159.9395,4.699196,46.77435,20.65087,0.05110551,0.0334748,2.903947,0,0,0,0,0,0,0,0,0,0,0,0,0,0
121.5781,232,129,103,3.031523,8.342062,37.37623,7.393976,7.900342,28.4425,160.1072,4.704484,46.70041,20.69243,0.05124585,0.03356664,2.902125,0,0,0,0,0,0,0,0,0,0,0,0,0,0
122.6299,230,128,102,3.046513,8.390769,37.27024,7.305054,7.971467,28.8577,160.9531,4.706387,46.55788,20.53257,0.051334,0.0327519,3.010029,0,0,0,0,0,0,0,0,0,0,0,0,0,0
123.631,224,125,99,3.058031,8.38727,37.17148,7.329021,7.969829,28.54895,161.9654,4.732508,46.34856,20.29917,0.05139965,0.03304032,3.001779,0,0,0,0,0,0,0,0,0,0,0,0,0,0
124.6493,222,123,99,3.059525,8.423151,37.24861,7.338939,7.953989,28.41387,162.0384,4.74728,46.40778,20.3277,0.05133649,0.03318954,3.00336,0,0,0,0,0,0,0,0,0,0,0,0,0,0
125.6545,220,122,98,3.061641,8.46122,37.23378,7.318751,7.923457,28.50231,162.3706,4.739088,46.30472,20.16326,0.05143627,0.033175,3.012468,0,0,0,0,0,0,0,0,0,0,0,0,0,0
126.6774,219,121,98,3.068724,8.374672,37.12556,7.293762,8.001874,28.35418,162.59,4.751742,45.42271,20.24308,0.05166892,0.03374672,3.021134,0,0,0,0,0,0,0,0,0,0,0,0,0,0
127.7107,216,121,95,3.05809,8.408055,37.03894,7.319278,7.988582,28.4996,162.7,4.755536,45.42995,20.25334,0.05182923,0.03382438,3.045584,0,0,0,0,0,0,0,0,0,0,0,0,0,0
